"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.257262883E1,-4.596110433E-2,-3.651214065E-3,-1.025639754E-2,4.723291401E-2
3.258256883E1,-4.354295507E-2,7.442981936E-3,-8.920555934E-3,4.506620945E-2
3.259250983E1,-3.890532628E-2,2.003627084E-2,-5.207044072E-3,4.407028330E-2
3.260245083E1,-3.215925395E-2,2.363460883E-2,-2.090530470E-4,3.991060076E-2
3.261239083E1,-2.247440442E-2,1.938127540E-2,5.591844209E-3,3.019936112E-2
3.262233183E1,-1.652885415E-2,1.638348401E-2,1.128997654E-2,2.586668007E-2
3.263227283E1,-1.391149964E-2,1.069603674E-2,1.900488697E-2,2.586736850E-2
3.264221383E1,-1.009646058E-2,5.423247349E-3,2.521491423E-2,2.769732889E-2
3.265215383E1,-6.682287902E-3,-2.577420790E-3,3.319374472E-2,3.395763181E-2
3.266209483E1,-5.631876644E-3,-2.479413524E-3,3.831321001E-2,3.880422126E-2
3.267203583E1,-6.020964589E-3,3.235463984E-3,4.434926063E-2,4.487290006E-2
3.268197683E1,-4.875988234E-3,9.417716414E-3,4.585773870E-2,4.706804481E-2
3.269191683E1,-8.211065084E-3,1.377624553E-2,4.492882639E-2,4.770540820E-2
3.270185783E1,-1.065025385E-2,1.676244847E-2,3.918065876E-2,4.392643403E-2
3.271179883E1,-1.225693896E-2,2.198756859E-2,3.560589999E-2,4.360580052E-2
3.272173983E1,-1.314446796E-2,1.729121618E-2,2.795367129E-2,3.540015443E-2
3.273167983E1,-1.433596667E-2,1.186875440E-2,2.615816891E-2,3.210353676E-2
3.274162083E1,-1.717301086E-2,1.363590360E-2,2.884826437E-2,3.623634261E-2
3.275156183E1,-1.679670624E-2,1.651637815E-2,3.200624138E-2,3.974065394E-2
3.276150183E1,-1.089796890E-2,1.454630308E-2,3.569161892E-2,4.005311873E-2
3.277144283E1,-9.585296735E-3,1.555271167E-2,3.475045785E-2,3.926014614E-2
3.278138383E1,-7.051729131E-3,1.500076987E-2,3.218780085E-2,3.620503424E-2
3.279132483E1,-7.317246404E-3,7.174272090E-3,3.190816939E-2,3.351333389E-2
3.280126483E1,-5.323849153E-3,7.140971255E-3,2.811875194E-2,2.949578023E-2
3.281120583E1,-3.009828739E-3,1.593020186E-2,2.715655230E-2,3.162765772E-2
3.282114683E1,-7.490987424E-3,2.344871685E-2,2.454176545E-2,3.475996930E-2
3.283108783E1,-7.917892188E-3,2.042070404E-2,2.298514917E-2,3.174925594E-2
3.284102783E1,-6.990354974E-3,1.755901054E-2,2.199522033E-2,2.899954536E-2
3.285097004E1,-3.352743573E-3,1.137834601E-2,2.283677831E-2,2.573375393E-2
3.286091104E1,-2.065431792E-3,-1.653037849E-3,2.444393001E-2,2.458666828E-2
3.287085104E1,4.301387351E-3,-5.799579434E-3,3.134151548E-2,3.216251930E-2
3.288079204E1,1.462594792E-2,-1.722679660E-2,3.655149415E-2,4.297316137E-2
3.289073304E1,2.177280746E-2,-2.296058089E-2,3.655442595E-2,4.834738335E-2
3.290067404E1,1.973727345E-2,-1.768447272E-2,4.088728130E-2,4.872443238E-2
3.291061404E1,1.789862849E-2,-1.411397196E-2,3.921481594E-2,4.535820649E-2
3.292055504E1,1.941205934E-2,-1.460012700E-2,3.946911544E-2,4.634439372E-2
3.293049604E1,2.918239869E-2,-2.827332914E-2,3.971732408E-2,5.681953331E-2
3.294043704E1,4.106802493E-2,-3.815114498E-2,4.272285849E-2,7.047932443E-2
3.295037704E1,4.737359285E-2,-4.574674740E-2,4.735729098E-2,8.111556698E-2
3.296031804E1,4.687572643E-2,-4.444991052E-2,4.974764958E-2,8.153500422E-2
3.297025904E1,4.930825531E-2,-4.431648552E-2,4.691537842E-2,8.121765611E-2
3.298019904E1,5.151302367E-2,-5.340170860E-2,3.892027587E-2,8.378616809E-2
3.299014004E1,5.164644867E-2,-6.044363976E-2,2.866524272E-2,8.451322611E-2
3.300008104E1,5.610222742E-2,-6.525679678E-2,2.510858141E-2,8.964569319E-2
3.301002204E1,5.956034362E-2,-5.573599413E-2,1.915055700E-2,8.378949461E-2
3.301996204E1,5.833499879E-2,-4.802586511E-2,1.570922509E-2,7.717665162E-2
3.302990304E1,5.011355504E-2,-3.929815441E-2,1.270437986E-2,6.493931480E-2
3.303984404E1,4.269335419E-2,-3.416104615E-2,1.015403774E-2,5.561298453E-2
3.304978504E1,3.372782096E-2,-4.161790013E-2,1.109143952E-3,5.358027360E-2
3.305972504E1,3.094459325E-2,-4.331313819E-2,-7.572463714E-3,5.376744366E-2
3.306966604E1,2.895015292E-2,-4.309102893E-2,-6.127432920E-3,5.227325858E-2
3.307960704E1,2.995713055E-2,-4.321565107E-2,-3.843432060E-3,5.272375307E-2
3.308954804E1,3.220217675E-2,-4.726924747E-2,1.794746378E-3,5.722397276E-2
3.309948804E1,3.719335422E-2,-5.369215459E-2,4.462525249E-3,6.546836789E-2
3.310942904E1,3.730360791E-2,-6.443987042E-2,3.351454390E-3,7.453380648E-2
3.311937004E1,3.354226053E-2,-6.956883520E-2,9.986904915E-4,7.723926110E-2
3.312931004E1,2.233115025E-2,-6.824897230E-2,-1.491098665E-3,7.182496687E-2
3.313925104E1,8.596981876E-3,-6.387885660E-2,-1.352310879E-3,6.446894727E-2
3.314919204E1,3.084238153E-3,-6.361014396E-2,-3.054070985E-3,6.375806058E-2
3.315913304E1,8.650494856E-4,-6.588502228E-2,-1.264431980E-3,6.590283196E-2
3.316907304E1,6.343704648E-3,-6.432200968E-2,-2.931570634E-3,6.470052260E-2
3.317901404E1,7.047021762E-3,-5.648804456E-2,5.270970520E-3,5.716942211E-2
3.318895504E1,9.292866103E-3,-5.144162104E-2,6.497356109E-3,5.267649734E-2
3.319889604E1,1.669410057E-2,-5.783136934E-2,2.805139869E-3,6.025802091E-2
3.320883604E1,1.957617328E-2,-5.961621925E-2,9.587679058E-3,6.347632431E-2
3.321877704E1,2.404635027E-2,-6.240534410E-2,1.263120770E-2,6.806027727E-2
3.322871804E1,2.103191800E-2,-6.471403688E-2,2.107475884E-2,7.123477806E-2
3.323865804E1,2.101919241E-2,-7.003967464E-2,2.530396730E-2,7.737992785E-2
3.324859904E1,2.130921185E-2,-6.853072345E-2,3.286308423E-2,7.893367388E-2
3.325854004E1,2.183418535E-2,-6.444878131E-2,4.153116420E-2,7.971960024E-2
3.326848104E1,1.934386417E-2,-5.913790688E-2,4.481297731E-2,7.667907177E-2
3.327842104E1,1.384562347E-2,-5.675543845E-2,4.245142639E-2,7.221498934E-2
3.328836204E1,4.190067295E-3,-5.436498672E-2,4.334038869E-2,6.965269367E-2
3.329830304E1,6.184796337E-3,-4.767513648E-2,4.402348399E-2,6.518617558E-2
3.330824404E1,1.633410342E-2,-3.570582718E-2,4.287779331E-2,5.813960946E-2
3.331818404E1,2.761543728E-2,-3.198404983E-2,4.387987778E-2,6.091826896E-2
3.332812504E1,3.751893342E-2,-2.972382493E-2,4.849859700E-2,6.814169094E-2
3.333806604E1,3.832951561E-2,-2.922713384E-2,5.111508816E-2,7.025759288E-2
3.334800604E1,4.757441580E-2,-2.466061153E-2,5.559638888E-2,7.721676797E-2
3.335794704E1,5.336443707E-2,-2.546609193E-2,5.858555436E-2,8.323792502E-2
3.336788804E1,5.623479187E-2,-2.558087371E-2,5.733812973E-2,8.428756752E-2
3.337782904E1,5.323582515E-2,-2.487355098E-2,4.888178781E-2,7.643412718E-2
3.338776904E1,4.588949680E-2,-1.661349088E-2,4.389102384E-2,6.563745859E-2
3.339771004E1,4.052984342E-2,-9.830546565E-3,3.576888517E-2,5.494288852E-2
3.340765104E1,3.367247060E-2,-6.094397977E-3,1.712542586E-2,3.826561347E-2
3.341759204E1,2.228788659E-2,-2.131479792E-3,6.409033202E-3,2.328881279E-2
3.342753204E1,1.710510813E-2,3.743453650E-3,5.180109292E-5,1.751002149E-2
3.343747304E1,1.199581288E-2,1.082066447E-2,-3.665208351E-3,1.656562882E-2
3.344741404E1,1.452262048E-2,1.664526388E-2,-3.262272105E-3,2.232966042E-2
3.345735504E1,1.494561229E-2,1.405947749E-2,-3.501054365E-3,2.081580206E-2
3.346729504E1,2.032386698E-2,1.086634770E-2,-6.510958541E-3,2.394847933E-2
3.347723604E1,2.134850435E-2,1.151270419E-2,-1.226312481E-3,2.428589793E-2
3.348717704E1,2.468544617E-2,1.269275043E-2,2.105568303E-3,2.783721581E-2
3.349711704E1,2.376458608E-2,1.416974328E-2,-3.117148299E-4,2.767009834E-2
3.350705804E1,2.413609810E-2,1.180885080E-2,-1.331705367E-3,2.690304124E-2
3.351699904E1,2.005572617E-2,1.260046009E-2,-6.211588159E-3,2.448647737E-2
3.352694004E1,1.623355784E-2,1.667989045E-2,-7.952230051E-3,2.459644503E-2
3.353688004E1,1.096189208E-2,1.874277741E-2,-1.013755240E-2,2.396298712E-2
3.354682104E1,1.329238410E-3,1.969725452E-2,-1.683407091E-2,2.594483867E-2
3.355676204E1,-1.285145292E-3,1.246423740E-2,-1.819917560E-2,2.209567389E-2
3.356670304E1,4.482462537E-3,2.100013895E-3,-1.824178547E-2,1.890146200E-2
3.357664304E1,1.125166286E-2,-3.119235858E-3,-1.045389846E-2,1.567206248E-2
3.358658404E1,1.993010566E-2,-1.047089137E-2,-1.301346347E-2,2.600382489E-2
3.359652504E1,1.526025310E-2,-1.289809681E-2,-1.035749353E-2,2.250586365E-2
3.360646504E1,1.601552591E-2,-1.371302363E-2,-6.242109928E-3,2.198881587E-2
3.361640604E1,1.130201854E-2,-1.479294896E-2,1.642439864E-3,1.868862142E-2
3.362634704E1,9.128879756E-3,-1.641241834E-2,8.530439809E-3,2.062698050E-2
3.363628804E1,2.277179155E-3,-5.450968631E-3,2.019066177E-2,2.103714398E-2
3.364622804E1,-5.676351488E-3,1.268143021E-2,3.286677599E-2,3.568283344E-2
3.365616904E1,-7.476851344E-3,2.934707515E-2,3.628710285E-2,4.726423552E-2
3.366611004E1,-6.757797673E-3,3.011672944E-2,3.681973368E-2,4.804558262E-2
3.367605004E1,-8.488710970E-3,1.089231484E-2,3.881674260E-2,4.120000294E-2
3.368599104E1,-3.823384410E-3,5.756142549E-3,3.656211123E-2,3.720939966E-2
3.369593204E1,-6.342632230E-3,6.302222144E-3,3.970606998E-2,4.070035602E-2
3.370587304E1,-9.682768956E-3,7.150704972E-3,3.936704993E-2,4.116616592E-2
3.371581304E1,-1.415265910E-2,5.088338628E-3,2.956814319E-2,3.317324285E-2
3.372575404E1,-1.560061984E-2,-7.295626681E-3,2.000766248E-2,2.639909214E-2
3.373569504E1,-2.183641307E-2,-9.467281401E-3,1.159344520E-2,2.647388004E-2
3.374563604E1,-2.880590595E-2,-3.636024427E-3,4.715032876E-3,2.941483344E-2
3.375557604E1,-3.680395335E-2,-6.534113782E-4,-2.246294171E-4,3.681043856E-2
3.376551704E1,-4.009136185E-2,2.680067439E-3,-3.410036443E-3,4.032528245E-2
3.377545804E1,-3.455017880E-2,5.064657889E-3,-6.966223475E-3,3.560749758E-2
3.378539904E1,-3.360955045E-2,1.090736780E-2,-1.130744256E-2,3.710028047E-2
3.379533904E1,-3.178178892E-2,1.906012185E-2,-9.559800848E-3,3.827218499E-2
3.380528004E1,-2.343544178E-2,2.086441405E-2,-1.608241536E-2,3.525886823E-2
3.381522104E1,-2.013916150E-2,1.895384863E-2,-2.231175452E-2,3.553376695E-2
3.382516104E1,-1.733778231E-2,1.820896193E-2,-2.562792227E-2,3.590202487E-2
3.383510204E1,-1.735278219E-2,1.194309071E-2,-3.432347253E-2,4.027228863E-2
3.384504304E1,-1.833255962E-2,1.600254700E-2,-4.006151855E-2,4.687312152E-2
3.385498346E1,-1.483035646E-2,2.353555709E-2,-4.107365757E-2,4.960753236E-2
3.386492346E1,-1.614356041E-2,2.928106114E-2,-4.779174551E-2,5.832706082E-2
3.387486446E1,-1.316749677E-2,3.028732538E-2,-5.821805820E-2,6.693315584E-2
3.388480546E1,-1.429348066E-2,2.783668414E-2,-6.821050495E-2,7.504570313E-2
3.389474646E1,-2.038537711E-2,2.836078405E-2,-7.191090286E-2,7.994420318E-2
3.390468646E1,-2.573753335E-2,2.717407979E-2,-7.471521199E-2,8.356562773E-2
3.391462746E1,-3.101024590E-2,3.038439900E-2,-7.401443273E-2,8.580782776E-2
3.392456846E1,-2.763948217E-2,3.210826218E-2,-6.611922383E-2,7.852791373E-2
3.393450846E1,-2.016034722E-2,3.581432998E-2,-5.539180711E-2,6.897360457E-2
3.394444946E1,-7.475977298E-3,3.674989939E-2,-5.104366317E-2,6.333956814E-2
3.395439046E1,2.140654251E-3,2.867906354E-2,-4.480417073E-2,5.323987980E-2
3.396433146E1,9.567677975E-3,2.521349117E-2,-4.575465247E-2,5.311072228E-2
3.397427146E1,7.846485823E-3,2.350103483E-2,-4.867596179E-2,5.461881758E-2
3.398421246E1,2.886614297E-3,2.916344814E-2,-4.987518117E-2,5.784784305E-2
3.399415346E1,7.791088428E-4,2.730764821E-2,-5.606685579E-2,6.236831711E-2
3.400409446E1,-6.807704456E-3,2.391611226E-2,-6.399029493E-2,6.865189809E-2
3.401403446E1,-1.604824699E-2,2.474172041E-2,-6.926880032E-2,7.528522868E-2
3.402397546E1,-1.536701061E-2,2.437313832E-2,-7.490644604E-2,8.025690341E-2
3.403391646E1,-1.297028456E-2,2.620058879E-2,-6.798555702E-2,7.400496671E-2
3.404385646E1,-1.135561056E-2,2.500749379E-2,-6.188905239E-2,6.770952254E-2
3.405379746E1,-2.979529381E-4,2.348986268E-2,-5.166422203E-2,5.675433255E-2
3.406373846E1,8.148528636E-3,2.527151629E-2,-4.099852964E-2,4.884595672E-2
3.407367946E1,1.781465486E-2,2.594397590E-2,-2.497488260E-2,4.017706527E-2
3.408361946E1,2.490958199E-2,3.057760932E-2,-1.009154227E-2,4.071015465E-2
3.409356046E1,3.422031924E-2,2.930728532E-2,-3.648222191E-3,4.520239758E-2
3.410350146E1,3.978605941E-2,2.211621776E-2,4.238729365E-3,4.571678508E-2
3.411344246E1,4.058848694E-2,1.378120016E-2,1.272652764E-2,4.471365849E-2
3.412338246E1,3.735966980E-2,9.041039273E-3,1.635135710E-2,4.177142801E-2
3.413332346E1,3.147425503E-2,3.151435871E-3,1.859492622E-2,3.669239102E-2
3.414326446E1,2.176277153E-2,-1.092843828E-3,1.602364518E-2,2.704754586E-2
3.415320446E1,6.509824190E-3,-3.204602050E-3,1.238473319E-2,1.435370689E-2
3.416314546E1,-7.395604625E-3,-6.654194556E-3,1.173145976E-2,1.538182112E-2
3.417308646E1,-1.410615817E-2,-1.265628170E-2,7.906998508E-3,2.053498941E-2
3.418302746E1,-1.097934041E-2,-1.967504434E-2,5.422268994E-3,2.317443175E-2
3.419296746E1,-1.220728923E-2,-2.248785459E-2,4.424990620E-3,2.596732670E-2
3.420290846E1,-1.048528869E-2,-2.143537253E-2,5.286256783E-3,2.444096940E-2
3.421284946E1,-7.216989994E-3,-1.746528596E-2,4.529942758E-3,1.943300130E-2
3.422279046E1,-4.050225485E-3,-8.864341304E-3,7.169135381E-3,1.209865180E-2
3.423273046E1,-3.492807504E-3,-1.764744520E-3,1.145100314E-2,1.210121896E-2
3.424267146E1,2.107021399E-3,5.096890032E-3,2.040535025E-2,2.113755298E-2
3.425261246E1,4.280960187E-3,5.737912841E-3,2.488425374E-2,2.589355804E-2
3.426255246E1,1.863912679E-2,-3.102982882E-3,3.052669391E-2,3.590159595E-2
3.427249346E1,1.677984558E-2,-8.285608143E-3,3.365501761E-2,3.850811253E-2
3.428243446E1,1.081995573E-2,-1.144598145E-2,3.875310719E-2,4.183162978E-2
3.429237546E1,2.882001223E-3,-1.016675122E-2,3.727061301E-2,3.873973872E-2
3.430231546E1,-4.845426884E-3,-1.335349027E-2,3.859260678E-2,4.112399740E-2
3.431225646E1,-7.955279201E-3,-2.066774108E-2,3.933339566E-2,4.513931770E-2
3.432219746E1,-1.272420213E-2,-3.221227974E-2,3.453011811E-2,4.890670038E-2
3.433213846E1,-8.308024146E-3,-4.249888286E-2,3.724264354E-2,5.711560914E-2
3.434207846E1,-2.392876660E-3,-4.073666781E-2,3.905838728E-2,5.648680890E-2
3.435201946E1,2.398474142E-3,-3.280801699E-2,3.578466922E-2,4.860721354E-2
3.436196046E1,6.019056891E-4,-1.919074170E-2,3.204905614E-2,3.736025772E-2
3.437190046E1,-3.966583870E-3,-7.680158131E-3,3.012881614E-2,3.134428463E-2
3.438184146E1,-2.088634646E-4,-1.666207565E-3,2.911867946E-2,2.916705959E-2
3.439178246E1,-4.455988295E-3,1.790297916E-3,3.454972431E-2,3.488186417E-2
3.440172346E1,-5.858825753E-4,4.837511224E-4,3.291161731E-2,3.292038620E-2
3.441166346E1,-8.867126890E-3,-1.098541077E-2,4.102534056E-2,4.338644670E-2
3.442160446E1,-5.111270584E-3,-1.271460112E-2,4.669600725E-2,4.866521614E-2
3.443154546E1,1.158686820E-3,-2.774719894E-2,5.162056535E-2,5.861682669E-2
3.444148546E1,-3.685869509E-3,-3.322425485E-2,4.506253079E-2,5.610765032E-2
3.445142646E1,-1.022441499E-2,-2.835123427E-2,3.553346172E-2,4.659354084E-2
3.446136746E1,-1.007288042E-2,-3.303706646E-2,2.239662223E-2,4.116454017E-2
3.447130846E1,-1.536157262E-2,-3.517170995E-2,1.403173618E-2,4.086461446E-2
3.448124846E1,-1.301213168E-2,-3.133462742E-2,1.423200592E-2,3.679299443E-2
3.449118946E1,-3.699220717E-3,-2.884284407E-2,2.024552226E-2,3.543268349E-2
3.450113046E1,1.440628059E-2,-3.614816070E-2,2.310016565E-2,4.525315564E-2
3.451107146E1,2.677481994E-2,-3.645949811E-2,2.753538825E-2,5.295643106E-2
3.452101146E1,2.860680968E-2,-3.704858944E-2,2.765576355E-2,5.436716653E-2
3.453095246E1,2.701864205E-2,-4.122401029E-2,2.758642845E-2,5.648395416E-2
3.454089346E1,2.463324741E-2,-3.864393756E-2,2.566202730E-2,5.252323707E-2
3.455083346E1,1.914344355E-2,-3.849717975E-2,1.653305255E-2,4.606350080E-2
3.456077446E1,1.520569343E-2,-3.732432425E-2,1.088741701E-2,4.174750463E-2
3.457071546E1,1.874272339E-2,-3.298338130E-2,5.360087380E-3,3.831349186E-2
3.458065646E1,1.180572156E-2,-2.482319251E-2,-1.568658743E-3,2.753228356E-2
3.459059646E1,-6.069803145E-3,-2.546289191E-2,4.904017784E-3,2.663176233E-2
3.460053746E1,-6.437585689E-3,-3.373147175E-2,-3.784012515E-3,3.454813231E-2
3.461047846E1,8.620296605E-3,-2.109650709E-2,-9.868437424E-3,2.483461661E-2
3.462041946E1,8.543597534E-3,-1.380210835E-2,-1.421844400E-2,2.157905011E-2
3.463035946E1,-7.601695601E-3,-1.906826161E-3,-1.495041139E-2,1.688006407E-2
3.464030046E1,-1.638027467E-2,1.057487726E-2,-1.891639084E-2,2.716562662E-2
3.465024146E1,-2.212694474E-2,1.429811120E-2,-2.820852585E-2,3.859739108E-2
3.466018146E1,-2.607348375E-2,1.421874948E-2,-3.045569919E-2,4.253879412E-2
3.467012246E1,-2.057541348E-2,1.570933685E-2,-2.923143655E-2,3.904622628E-2
3.468006346E1,-9.093994275E-3,1.245708577E-2,-2.432988957E-2,2.880665278E-2
3.469000446E1,-1.875590649E-3,1.149326283E-2,-2.448289841E-2,2.711134902E-2
3.469994446E1,2.794794971E-3,4.991421010E-3,-1.462334394E-2,1.570246321E-2
3.470988546E1,1.099904999E-2,-2.324008383E-3,-4.904534668E-3,1.226517737E-2
3.471982646E1,2.167140134E-2,6.232195534E-3,5.020001903E-3,2.310173838E-2
3.472976746E1,2.685268410E-2,9.196691215E-3,9.865456261E-3,3.004950914E-2
3.473970746E1,3.014328517E-2,6.987598725E-3,1.784455404E-2,3.571935450E-2
3.474964846E1,4.075190425E-2,-1.681510243E-3,2.610135637E-2,4.842340324E-2
3.475958946E1,4.883486405E-2,-7.401447278E-3,2.912404388E-2,5.733964859E-2
3.476952946E1,4.577987269E-2,-1.506137941E-2,3.817309439E-2,6.148029789E-2
3.477947046E1,4.400460795E-2,-6.621822249E-3,3.976726159E-2,5.967988895E-2
3.478941146E1,4.045146331E-2,-5.547468318E-4,4.541345686E-2,6.081949270E-2
3.479935246E1,3.561329842E-2,3.600317053E-3,4.566592723E-2,5.802280773E-2
3.480929246E1,3.319225460E-2,5.490649026E-3,3.956443444E-2,5.193474237E-2
3.481923346E1,3.297227621E-2,4.947630223E-3,3.447407112E-2,4.795947897E-2
3.482917446E1,2.754075825E-2,-1.443423680E-3,2.972618490E-2,4.054901856E-2
3.483911446E1,2.305972390E-2,2.117309486E-4,2.923110314E-2,3.723241984E-2
3.484905546E1,1.807553135E-2,6.947678514E-3,2.987845801E-2,3.560501823E-2
3.485899596E1,1.376893371E-2,1.013202034E-2,3.122548386E-2,3.559876703E-2
3.486893696E1,1.589425467E-2,7.507751696E-3,3.117875010E-2,3.579257080E-2
3.487887696E1,1.897686347E-2,3.717274405E-3,2.876725793E-2,3.466258220E-2
3.488881796E1,1.628300920E-2,-9.638256393E-3,3.965117782E-2,4.393459090E-2
3.489875896E1,1.146561746E-2,-9.225199930E-3,3.968287259E-2,4.232369401E-2
3.490869996E1,9.841373190E-3,-6.353637204E-3,4.472480714E-2,4.623342628E-2
3.491863996E1,5.767536350E-3,-7.801331580E-3,5.283146352E-2,5.371488422E-2
3.492858096E1,5.131400190E-3,-2.502183616E-2,5.734513700E-2,6.277649473E-2
3.493852196E1,1.043401938E-2,-2.171605453E-2,5.718401447E-2,6.205213369E-2
3.494846196E1,1.717080362E-2,-2.003563568E-2,6.547095627E-2,7.058830858E-2
3.495840296E1,1.489140466E-2,-2.058824152E-2,6.868220121E-2,7.323164879E-2
3.496834396E1,1.750465296E-2,-3.330533952E-2,7.049788535E-2,7.991001410E-2
3.497828496E1,2.047594078E-2,-3.651924059E-2,7.165209949E-2,8.298760417E-2
3.498822496E1,2.434525825E-2,-3.317926824E-2,7.405476272E-2,8.472109136E-2
3.499816596E1,2.426642925E-2,-2.165044099E-2,7.949800044E-2,8.589256812E-2
3.500810696E1,2.467544749E-2,-2.491533756E-2,7.196095586E-2,8.005017753E-2
3.501804796E1,1.865936629E-2,-2.987866849E-2,6.102068722E-2,7.045871877E-2
3.502798796E1,8.575366810E-3,-2.658513561E-2,4.869324714E-2,5.613678534E-2
3.503792896E1,-4.801956937E-3,-2.669405751E-2,3.728213534E-2,4.610411166E-2
3.504786996E1,-1.858013123E-2,-2.881485969E-2,2.383607067E-2,4.175734283E-2
3.505780996E1,-2.311256528E-2,-2.596341260E-2,1.409183070E-2,3.750825456E-2
3.506775096E1,-2.225261368E-2,-1.987741329E-2,1.318799332E-2,3.262228598E-2
3.507769196E1,-1.757130958E-2,-1.458251569E-2,7.074706722E-3,2.390506556E-2
3.508763296E1,-1.423161197E-2,-1.501518488E-2,4.836869892E-3,2.124593765E-2
3.509757296E1,-1.195221208E-2,-1.338852663E-2,7.390841376E-3,1.940959956E-2
3.510751396E1,-7.360395975E-3,-9.085766040E-3,1.100346260E-2,1.605623750E-2
3.511745496E1,-3.469251329E-3,1.689117402E-3,5.950913299E-3,7.092403787E-3
3.512739496E1,-3.300648183E-3,-1.149594225E-2,1.825403771E-3,1.209888696E-2
3.513733596E1,-6.093771663E-3,-1.315349340E-2,-3.121151589E-3,1.482868939E-2
3.514727696E1,-3.289559623E-3,-1.000732649E-2,-1.132609881E-2,1.546765336E-2
3.515721796E1,-8.828934282E-3,-6.063184701E-3,-7.292741444E-3,1.295748305E-2
3.516715796E1,-1.203288697E-2,9.271387942E-3,-1.720714197E-2,2.295288082E-2
3.517709896E1,-1.861568913E-2,3.687005024E-3,-2.685737237E-2,3.288550347E-2
3.518703996E1,-1.895702817E-2,7.532756310E-3,-2.831907570E-2,3.490102267E-2
3.519698096E1,-1.501235366E-2,8.509337902E-3,-2.771693468E-2,3.264977890E-2
3.520692096E1,-1.546705794E-2,1.245308202E-2,-2.430392802E-2,3.138455114E-2
3.521686196E1,-1.146805473E-2,2.516834438E-2,-2.196540684E-2,3.531912988E-2
3.522680296E1,-7.238158723E-4,3.276992962E-2,-1.848096400E-2,3.762895464E-2
3.523674296E1,8.633467369E-3,2.925295755E-2,-2.129432745E-2,3.719839601E-2
3.524668396E1,1.727156714E-2,3.350564465E-2,-2.235728689E-2,4.382674448E-2
3.525662496E1,1.399721019E-2,4.071561992E-2,-3.097607568E-2,5.303961598E-2
3.526656596E1,2.169845859E-3,4.473379627E-2,-3.967289254E-2,5.983108859E-2
3.527650596E1,1.375059946E-5,4.387146607E-2,-4.905227944E-2,6.580905593E-2
3.528644696E1,3.860386321E-3,3.825963289E-2,-5.254881829E-2,6.511589971E-2
3.529638796E1,4.388224799E-3,4.651223496E-2,-5.258850008E-2,7.034340664E-2
3.530632796E1,3.151605779E-4,5.082630739E-2,-5.391687900E-2,7.409752148E-2
3.531626896E1,-2.268904587E-3,4.493646324E-2,-5.856542662E-2,7.385352294E-2
3.532620996E1,-8.134131320E-3,4.952403158E-2,-5.326506495E-2,7.318443100E-2
3.533615096E1,-2.367321867E-3,5.631535873E-2,-5.785049871E-2,8.076944993E-2
3.534609096E1,5.600220058E-3,5.615277588E-2,-5.810546130E-2,8.099840330E-2
3.535603196E1,1.328397170E-2,3.971894085E-2,-5.380525440E-2,6.818404188E-2
3.536597296E1,1.742858998E-2,2.880663425E-2,-4.380461946E-2,5.524873403E-2
3.537591396E1,2.168991417E-2,1.201726682E-2,-3.059161268E-2,3.937910417E-2
3.538585396E1,1.968254335E-2,-1.765912981E-3,-2.325792797E-2,3.051970142E-2
3.539579496E1,2.387116291E-2,-1.344201062E-2,-2.085256204E-2,3.442890372E-2
3.540573596E1,1.929965056E-2,-1.258942485E-2,-1.302471012E-2,2.646909903E-2
3.541567596E1,1.040495932E-2,-7.359612500E-4,-3.286062740E-3,1.093631683E-2
3.542561696E1,1.042918209E-2,9.207913652E-3,4.257654306E-3,1.454926572E-2
3.543555796E1,1.457519177E-2,9.086739272E-3,8.839623071E-3,1.931693511E-2
3.544549896E1,1.751068980E-2,2.713664901E-3,1.028615329E-2,2.048885511E-2
3.545543896E1,1.711361296E-2,-8.961366490E-3,8.947648108E-3,2.128948672E-2
3.546537996E1,1.301982999E-2,-1.714687981E-2,4.309478216E-3,2.195684546E-2
3.547532096E1,8.696454577E-3,-2.992712148E-2,3.999219742E-3,3.142060917E-2
3.548526196E1,5.186374299E-3,-3.216712922E-2,1.705629635E-3,3.262716434E-2
3.549520196E1,9.725465439E-3,-2.435341477E-2,3.722707741E-3,2.648645016E-2
3.550514296E1,4.193891771E-3,-1.968474500E-2,3.756103106E-3,2.047403781E-2
3.551508396E1,-3.336462658E-3,-1.515124645E-2,-2.743607853E-3,1.575498766E-2
3.552502396E1,-9.327217937E-3,-1.135572512E-2,-1.504342351E-2,2.102983781E-2
3.553496496E1,-9.534944780E-3,-1.386655308E-2,-1.945947669E-2,2.572678953E-2
3.554490596E1,-5.652005319E-3,-1.130788773E-2,-1.860289089E-2,2.249179937E-2
3.555484696E1,6.627297960E-3,-7.798641454E-3,-1.679806598E-2,1.967015270E-2
3.556478696E1,1.310521457E-2,-1.813264564E-2,-1.385497674E-2,2.631539221E-2
3.557472796E1,2.097538859E-2,-3.280160576E-2,-9.907639585E-3,4.017553471E-2
3.558466896E1,2.243559994E-2,-3.678596020E-2,-6.890811026E-3,4.363537887E-2
3.559460896E1,1.994021796E-2,-3.665759414E-2,-5.059088580E-3,4.203553114E-2
3.560454996E1,1.604356617E-2,-3.466077149E-2,-9.018882178E-3,3.924417576E-2
3.561449096E1,1.427496132E-2,-3.365356103E-2,-1.431031805E-2,3.925712538E-2
