"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.903486333E1,-9.535079002E0,1.100874138E1,-1.134473610E1,1.846112552E1
2.904480333E1,-5.788693905E0,1.395443153E1,-1.235700989E1,1.951744937E1
2.905474433E1,-2.285403252E0,1.155851936E1,-1.099069118E1,1.611265747E1
2.906468433E1,5.900974274E-1,7.358839989E0,-8.114434242E0,1.097017703E1
2.907462433E1,1.846191525E0,2.766151428E0,-4.850684643E0,5.881254830E0
2.908456533E1,1.898447752E0,2.309065685E-2,-2.083976984E0,2.819148296E0
2.909450533E1,1.782017231E0,-1.639846802E0,1.587748379E-1,2.426910051E0
2.910444533E1,1.834945440E0,-2.578665495E0,1.649888039E0,3.569127491E0
2.911438633E1,1.761366248E0,-3.146558285E0,2.246480465E0,4.248519104E0
2.912432633E1,1.276744723E0,-2.570778608E0,2.082142830E0,3.546025734E0
2.913426733E1,4.946861267E-1,-1.640966535E0,1.485679388E0,2.268199457E0
2.914420733E1,-2.526634336E-1,-1.696989059E0,7.816283703E-1,1.885352378E0
2.915414733E1,-7.887256145E-1,-2.979669571E0,1.782534719E-1,3.087441197E0
2.916408833E1,-1.198099613E0,-4.764181137E0,-1.446247101E-1,4.914649621E0
2.917402833E1,-1.629683971E0,-6.056943893E0,-6.291805953E-2,6.272670712E0
2.918396833E1,-1.926529527E0,-6.715997696E0,2.297092676E-1,6.990629973E0
2.919390933E1,-2.124043226E0,-7.023482323E0,6.394382119E-1,7.365442607E0
2.920384946E1,-2.230689526E0,-7.185482502E0,1.118961692E0,7.606524161E0
2.921378946E1,-2.313723326E0,-7.628588676E0,1.644571185E0,8.139612718E0
2.922373046E1,-2.036365271E0,-8.443447113E0,2.301405907E0,8.985268600E0
2.923367046E1,-1.424761891E0,-8.638949394E0,2.723558664E0,9.169469171E0
2.924361046E1,-8.431761861E-1,-7.859679222E0,2.390467882E0,8.258319457E0
2.925355146E1,-5.429200530E-1,-6.427175999E0,1.700706601E0,6.670513957E0
2.926349146E1,-3.999575973E-1,-4.779066563E0,8.858458400E-1,4.876901285E0
2.927343146E1,-1.876340389E0,-9.238248467E-1,2.550557815E-2,2.091591771E0
2.928337246E1,-5.610514164E0,7.021036148E0,-1.001523018E0,9.043000947E0
2.929331246E1,-4.060870647E0,7.574166298E0,-1.920920014E0,8.806168249E0
2.930325246E1,8.677505255E-1,2.422865868E0,-1.123944759E0,2.808295178E0
2.931319346E1,4.547078133E0,-9.906591177E-1,-1.453511715E-1,4.656012456E0
2.932313346E1,2.743322849E0,1.763510704E0,9.594968557E-1,3.399474147E0
2.933307446E1,1.182438254E0,4.475381851E0,1.381047010E0,4.830579032E0
2.934301446E1,1.961608529E0,4.626195908E0,1.271633506E0,5.183304773E0
2.935295446E1,2.415463924E0,5.219504356E0,1.094131112E0,5.854469625E0
2.936289546E1,2.945546150E0,6.023684502E0,8.766832352E-1,6.762365754E0
2.937283546E1,3.302786350E0,6.271880627E0,6.167881489E-1,7.115146653E0
2.938277546E1,3.640712738E0,6.229048729E0,3.961843848E-1,7.225842468E0
2.939271646E1,4.194818020E0,5.613851070E0,2.298991829E-1,7.011752684E0
2.940265646E1,4.951650620E0,4.007539749E0,-1.169194877E-1,6.371254889E0
2.941259646E1,4.977051258E0,1.262063980E0,2.851157635E-2,5.134652629E0
2.942253746E1,2.450639725E0,-2.794656754E0,7.376018763E-1,3.789432406E0
2.943247746E1,-1.054061174E0,-6.122022629E0,2.590457439E0,6.730577670E0
2.944241746E1,-2.500801086E0,-8.253567696E0,5.360475063E0,1.015431330E1
2.945235846E1,-1.431264997E0,-1.015980721E1,6.965916634E0,1.240137881E1
2.946229846E1,7.967123389E-1,-1.088081646E1,7.107458115E0,1.302086319E1
2.947223846E1,3.537386179E0,-1.051562595E1,6.261029720E0,1.273938709E1
2.948217946E1,8.605138779E0,-4.906352520E0,5.132016182E0,1.115608796E1
2.949211946E1,1.600301361E1,8.411907196E0,5.228056431E0,1.881991502E1
2.950205946E1,1.583860207E1,1.040015697E1,4.706868172E0,1.952381081E1
2.951200046E1,1.328443432E1,9.115670204E0,3.725578308E0,1.653637119E1
2.952194046E1,6.446849823E0,2.201615334E1,2.167802095E0,2.304283503E1
2.953188046E1,3.438923597E0,1.518548298E1,8.029615879E-1,1.559069710E1
2.954182146E1,1.534716845E0,1.752114296E0,9.954515845E-2,2.331345006E0
2.955176146E1,-3.601123020E-2,-4.401077271E0,-3.068446815E-1,4.411907933E0
2.956170246E1,-1.091294765E0,-4.991542339E0,-9.079203010E-2,5.110250716E0
2.957164246E1,-1.493638754E0,-3.847233772E0,4.963331223E-1,4.156742835E0
2.958158246E1,-1.564142227E0,-2.451379538E0,6.596879363E-1,2.981776437E0
2.959152346E1,-1.454212308E0,-1.284756064E0,2.817448974E-1,1.960793658E0
2.960146346E1,-1.240014315E0,-4.945793450E-1,-5.683220625E-1,1.450942520E0
2.961140346E1,-9.636608958E-1,5.621218681E-1,-1.510550737E0,1.877867633E0
2.962134446E1,-6.038374901E-1,2.091199875E0,-2.355973959E0,3.207545779E0
2.963128446E1,-2.790469527E-1,3.679991484E0,-2.983628750E0,4.745760744E0
2.964122446E1,-1.699452549E-1,5.106743336E0,-3.188163757E0,6.022632068E0
2.965116546E1,-3.517352939E-1,5.341352463E0,-3.354904652E0,6.317368841E0
2.966110546E1,-8.221502304E-1,4.209894180E0,-3.637897015E0,5.624360826E0
2.967104546E1,-1.317954302E0,2.725178480E0,-4.010926723E0,5.025050693E0
2.968098646E1,-1.962241888E0,1.465854049E0,-4.429110050E0,5.061238698E0
2.969092646E1,-2.811582327E0,7.355567068E-2,-4.920794964E0,5.667859269E0
2.970086746E1,-3.899354696E0,-1.653969049E0,-5.461103916E0,6.911167531E0
2.971080746E1,-5.628893852E0,-4.644676208E0,-6.787235737E0,9.966144291E0
2.972074746E1,-7.369018078E0,-7.742052078E0,-8.976260185E0,1.395761601E1
2.973068846E1,-5.974782467E0,-6.183809280E0,-1.041685963E1,1.350734938E1
2.974062846E1,-2.050486803E0,1.818325758E0,-1.071209145E1,1.105711119E1
2.975056846E1,-1.035811305E0,5.356811523E0,-8.405735970E0,1.002121410E1
2.976050946E1,-1.396463156E0,6.127840042E0,-5.381215572E0,8.273935821E0
2.977044946E1,-1.615000248E0,6.408620358E0,-2.840354681E0,7.193487013E0
2.978038946E1,-8.267967701E-1,6.424078941E0,-1.024286509E0,6.557556404E0
2.979033046E1,5.891929269E-1,5.570785999E0,9.817598015E-2,5.602717508E0
2.980027046E1,2.264050484E0,2.929199934E0,3.300134838E-1,3.716859662E0
2.981021046E1,3.594081879E0,-9.462054968E-1,-1.045632809E-1,3.718018676E0
2.982015146E1,4.025949001E0,-4.812511444E0,-7.984362841E-1,6.325032194E0
2.983009146E1,3.751816750E0,-7.561211109E0,-1.160411239E0,8.520246276E0
2.984003146E1,3.126359940E0,-8.947427750E0,-1.194724441E0,9.552903030E0
2.984997246E1,2.368334293E0,-9.433205605E0,-1.045541048E0,9.782000378E0
2.985991246E1,1.329420686E0,-8.638399124E0,-8.894872069E-1,8.785242528E0
2.986985246E1,-7.582851499E-2,-6.716624260E0,-3.502238393E-1,6.726176340E0
2.987979346E1,-1.947520137E0,-4.743831635E0,2.775572538E-1,5.135543914E0
2.988973346E1,-3.815474987E0,-4.373839855E0,7.488977909E-1,5.852279245E0
2.989967446E1,-4.894848347E0,-4.926251411E0,1.146018505E0,7.038526246E0
2.990961446E1,-4.959348202E0,-5.213232994E0,1.353701234E0,7.321573592E0
2.991955446E1,-4.360677719E0,-5.088504791E0,1.279354811E0,6.822399865E0
2.992949546E1,-2.961751699E0,-6.610968113E0,4.166460335E-1,7.256064115E0
2.993943546E1,-1.296261072E0,-8.381243706E0,-1.198465228E0,8.565153690E0
2.994937546E1,-1.672125049E-2,-8.488532066E0,-2.613286495E0,8.881707187E0
2.995931646E1,-2.588742375E-1,-8.038908958E0,-3.340827942E0,8.709317106E0
2.996925646E1,1.457198709E-1,-1.041941643E0,-3.105177879E0,3.278567725E0
2.997919646E1,2.295995951E0,6.390111446E0,-2.091598272E0,7.104921184E0
2.998913746E1,3.688726425E0,8.455380440E0,-8.137140274E-1,9.260793246E0
2.999907746E1,4.204505444E0,9.535624504E0,8.121803403E-2,1.042173676E1
3.000901746E1,4.362285137E0,1.015200233E1,5.250317454E-1,1.106202248E1
3.001895846E1,4.239768028E0,1.023132324E1,7.429521084E-1,1.109989126E1
3.002889846E1,3.725464821E0,9.767688751E0,1.165118337E0,1.051876097E1
3.003883946E1,2.161137819E0,7.861696720E0,2.005566835E0,8.396373641E0
3.004877946E1,3.260484636E-1,7.280068874E0,3.800648451E0,8.218919580E0
3.005871946E1,-2.304563046E0,7.891607761E0,5.950213432E0,1.014857250E1
3.006866046E1,-4.434990883E0,7.258307934E0,6.887975693E0,1.094515360E1
3.007860046E1,-5.025405407E0,4.477664948E0,5.894644260E0,8.947123216E0
3.008854046E1,-3.931864977E0,1.053389192E0,4.550319195E0,6.105292439E0
3.009848146E1,-2.250887156E0,-1.929349065E0,3.851145267E0,4.860061797E0
3.010842146E1,-6.907833815E-1,-4.529258251E0,3.823448420E0,5.967421537E0
3.011836146E1,8.806244135E-1,-7.245728016E0,4.096083164E0,8.369825036E0
3.012830246E1,2.131804943E0,-9.626118660E0,4.397299767E0,1.079550823E1
3.013824246E1,3.243669748E0,-1.195097446E1,4.609087944E0,1.321328406E1
3.014818246E1,4.515707970E0,-1.402906322E1,4.176428318E0,1.531825013E1
3.015812346E1,8.080006599E0,-1.032402229E1,3.183567286E0,1.349099861E1
3.016806346E1,1.356775570E1,4.597709477E-1,2.495936632E0,1.380308240E1
3.017800346E1,1.299834347E1,3.181952953E0,1.518017292E0,1.346796696E1
3.018794446E1,1.045677948E1,3.070504427E0,8.316926360E-1,1.092995641E1
3.019788496E1,8.091936111E0,7.116382599E0,8.979566097E-1,1.081335551E1
3.020782596E1,4.728057861E0,1.778019333E1,2.406492472E0,1.855481102E1
3.021776596E1,1.687653780E0,2.015651703E1,2.969669104E0,2.044388145E1
3.022770596E1,1.890803099E0,1.566332245E1,2.947178125E0,1.604994285E1
3.023764696E1,3.422451973E0,6.424800873E0,2.827378273E0,7.809309295E0
3.024758696E1,3.041253805E0,1.222304702E0,2.099141836E0,3.892255123E0
3.025752696E1,1.887385368E0,-2.785796523E-1,9.460128546E-1,2.129500052E0
3.026746796E1,6.703702807E-1,-1.221539021E0,-2.510598600E-1,1.415833657E0
3.027740796E1,-5.172890425E-1,-1.731194615E0,-1.064709306E0,2.097195426E0
3.028734796E1,-1.636796236E0,-2.247555971E0,-1.187896848E0,3.023525869E0
3.029728896E1,-2.538586617E0,-2.524323463E0,-1.721151948E0,3.972278312E0
3.030722896E1,-3.176776648E0,-2.012099028E0,-2.932049751E0,4.768371641E0
3.031716896E1,-3.728697538E0,-1.421874881E0,-4.355918407E0,5.907532368E0
3.032710996E1,-4.312777519E0,-1.328155398E0,-5.495267391E0,7.110696899E0
3.033704996E1,-4.852919579E0,-2.094914436E0,-6.395241261E0,8.296903381E0
3.034698996E1,-5.370543957E0,-3.453418732E0,-7.180859089E0,9.609036402E0
3.035693096E1,-6.199171543E0,-4.776916027E0,-7.998222351E0,1.119018388E1
3.036687096E1,-7.107499599E0,-5.491086960E0,-9.030066490E0,1.273619595E1
3.037681196E1,-7.792167187E0,-5.130882263E0,-1.022478008E1,1.384160215E1
3.038675196E1,-7.230741024E0,-2.245293111E-1,-1.143605042E1,1.353208329E1
3.039669196E1,-6.106461048E0,5.621813774E0,-1.152862358E1,1.420573188E1
3.040663296E1,-5.510476589E0,8.915152550E0,-1.019845486E1,1.462374024E1
3.041657296E1,-5.088577747E0,9.644657135E0,-7.959994793E0,1.350090930E1
3.042651296E1,-3.667592049E0,9.303081512E0,-5.573769093E0,1.144838237E1
3.043645396E1,-8.695011139E-1,7.923187256E0,-3.490942955E0,8.701701626E0
3.044639396E1,1.257446408E0,5.904103279E0,-1.485194921E0,6.216543328E0
3.045633396E1,2.308372259E0,3.342298746E0,4.758669436E-2,4.062241732E0
3.046627496E1,2.973509789E0,3.436515629E-1,4.709786475E-1,3.030128338E0
3.047621496E1,3.124576569E0,-2.387389898E0,2.844441831E-1,3.942526823E0
3.048615496E1,2.831923962E0,-4.834207058E0,-1.166010126E-1,5.603833242E0
3.049609596E1,2.258323431E0,-6.954100609E0,-4.338186383E-1,7.324461660E0
3.050603596E1,1.278649092E0,-7.332510948E0,-4.735239148E-1,7.458209249E0
3.051597596E1,-8.029963076E-2,-6.376802921E0,-1.234149039E-1,6.378502549E0
3.052591696E1,-1.031660199E0,-5.969466686E0,2.537498474E-1,6.063270097E0
3.053585696E1,-1.638207078E0,-5.832297325E0,7.170807123E-1,6.100296654E0
3.054579796E1,-1.897755623E0,-5.703181267E0,1.145292640E0,6.118778325E0
3.055573796E1,-2.012886524E0,-5.542528152E0,1.469274163E0,6.077013826E0
3.056567796E1,-1.996156454E0,-5.411089420E0,1.828528881E0,6.050458427E0
3.057561896E1,-1.912577868E0,-5.517066002E0,2.220855713E0,6.247253114E0
3.058555896E1,-1.565425754E0,-5.556441307E0,2.597055435E0,6.330031179E0
3.059549896E1,-1.039865255E0,-4.813576221E0,2.541608810E0,5.541805765E0
3.060543996E1,-9.439052343E-1,-3.892403126E0,2.173824310E0,4.557112169E0
3.061537996E1,-7.475354671E-1,-2.637379885E0,1.752432108E0,3.253551940E0
3.062531996E1,-7.785838246E-1,-2.128922701E0,1.196036458E0,2.563007578E0
3.063526096E1,-1.682295203E0,-4.060618401E0,2.213674486E-1,4.400879741E0
3.064520096E1,-3.233100414E0,-3.830276966E0,-1.125688553E0,5.137230250E0
3.065514096E1,-2.511217594E0,-6.646152735E-1,-1.692780972E0,3.100553932E0
3.066508196E1,3.488785028E-1,1.044177890E0,-9.781869054E-1,1.472709509E0
3.067502196E1,2.117443562E0,1.455003738E0,-1.664476693E-1,2.574550046E0
3.068496296E1,3.368329763E0,2.453205824E0,3.673362434E-1,4.183156718E0
3.069490296E1,2.128264904E0,6.448448658E0,3.157825172E-1,6.797920285E0
3.070484296E1,2.936614752E0,7.862213612E0,4.648862779E-1,8.405606958E0
3.071478396E1,3.890145302E0,8.734750748E0,6.055185199E-1,9.581010060E0
3.072472396E1,4.466533661E0,8.653271675E0,6.204541326E-1,9.757765982E0
3.073466396E1,4.619229317E0,7.434052944E0,5.123500228E-1,8.767264408E0
3.074460496E1,4.828333378E0,6.542706966E0,6.525046825E-1,8.157547427E0
3.075454496E1,4.227653027E0,5.452501774E0,1.075847149E0,6.982855633E0
3.076448496E1,1.804479122E0,3.401586056E0,2.496134996E0,4.588858520E0
3.077442596E1,-1.794025660E0,5.717688799E-1,4.819499016E0,5.174265019E0
3.078436596E1,-4.024418831E0,-2.274710655E0,6.502660275E0,7.978398720E0
3.079430596E1,-4.045441151E0,-5.506721020E0,7.094004154E0,9.849592145E0
3.080424696E1,-2.450059652E0,-8.697824478E0,6.909825325E0,1.137543973E1
3.081418696E1,-2.175052166E-1,-1.118410969E1,6.215293407E0,1.279693284E1
3.082412796E1,7.534388542E0,-8.309210777E0,6.516870022E0,1.297226231E1
3.083406796E1,1.268437672E1,-2.109320879E0,6.266122341E0,1.430408810E1
3.084400796E1,1.195241165E1,1.616331577E0,4.975189209E0,1.304703720E1
3.085394896E1,8.383930206E0,8.379231453E0,3.782132387E0,1.244211923E1
3.086388896E1,3.628225565E0,1.118284512E1,2.428694963E0,1.200494085E1
3.087382896E1,2.818388343E-1,8.635947227E0,7.885894775E-1,8.676456132E0
3.088376996E1,1.029368639E0,4.403364658E0,1.217546780E-2,4.522097782E0
3.089370996E1,3.322422028E0,2.245294809E0,6.876516342E-1,4.068501159E0
3.090364996E1,2.937958002E0,2.286019087E0,1.490945935E0,4.010037440E0
3.091359096E1,1.800565362E0,1.345520496E0,2.524059296E0,3.379842653E0
3.092353096E1,7.384049296E-1,5.909309983E-1,3.223517179E0,3.359390464E0
3.093347096E1,2.218153886E-2,1.852695495E-1,3.313744545E0,3.318993784E0
3.094341196E1,-4.304883182E-1,-8.850971609E-2,2.712594271E0,2.747966856E0
3.095335196E1,-6.302357912E-1,-3.616403341E-1,1.545419931E0,1.707718843E0
3.096329296E1,-6.016463637E-1,-2.295294851E-1,2.611561716E-1,6.948846505E-1
3.097323296E1,-4.830448329E-1,1.050775409E0,-7.635903358E-1,1.385832411E0
3.098317296E1,-1.477852464E-1,2.764154434E0,-1.020578742E0,2.950249343E0
3.099311396E1,4.658906758E-1,3.735970259E0,-7.911631465E-1,3.847137510E0
3.100305396E1,8.584116101E-1,3.987690210E0,-7.239270210E-1,4.142778541E0
3.101299396E1,7.841230035E-1,3.388370991E0,-1.353073835E0,3.731851506E0
3.102293496E1,2.596306205E-1,1.801698446E0,-2.216008902E0,2.867790230E0
3.103287496E1,-5.091784596E-1,-2.581158578E-1,-3.125609636E0,3.177313661E0
3.104281496E1,-1.462512851E0,-2.386008024E0,-3.966363668E0,4.854278410E0
3.105275596E1,-2.706691265E0,-4.466252327E0,-4.775338650E0,7.076542000E0
3.106269596E1,-4.286983967E0,-6.565290451E0,-5.624917030E0,9.649920302E0
3.107263696E1,-6.125232697E0,-8.523817062E0,-6.809007645E0,1.251145547E1
3.108257696E1,-8.228859901E0,-8.778935432E0,-8.772706985E0,1.489107889E1
3.109251696E1,-9.404877663E0,-2.842761993E0,-1.145872307E1,1.509421591E1
3.110245796E1,-8.605676651E0,4.111034870E0,-1.366426563E1,1.666344603E1
3.111239796E1,-7.221471786E0,7.931051731E0,-1.356713200E1,1.729503706E1
3.112233796E1,-6.033490181E0,9.206481934E0,-1.100042152E1,1.556186323E1
3.113227896E1,-4.614747047E0,9.764001846E0,-6.671333313E0,1.269402657E1
3.114221896E1,-2.756504059E0,1.016485023E1,-2.772485018E0,1.089078363E1
3.115215896E1,-2.190361023E-1,9.229767799E0,-3.010962605E-1,9.237274999E0
3.116209996E1,2.090109587E0,6.825431824E0,8.551359773E-1,7.189320914E0
3.117203996E1,3.969141006E0,3.826122046E0,1.278824925E0,5.659388962E0
3.118197996E1,5.238555908E0,6.629853845E-1,1.086064219E0,5.390876841E0
3.119192096E1,5.687212467E0,-2.549549103E0,3.904928863E-1,6.244763484E0
3.120186025E1,5.393682957E0,-5.329695702E0,-4.016316235E-1,7.593337874E0
3.121180025E1,4.605599403E0,-7.183465958E0,-7.770127058E-1,8.568399954E0
3.122174125E1,3.646796465E0,-8.058268547E0,-7.284022570E-1,8.874986551E0
3.123168125E1,1.486178279E0,-6.532572746E0,-1.073946990E-2,6.699503556E0
3.124162225E1,-4.447701573E-1,-5.320789337E0,1.005372882E0,5.433175342E0
3.125156225E1,-1.420508385E0,-4.771173000E0,1.655064821E0,5.246062851E0
3.126150225E1,-1.920769572E0,-4.388385296E0,1.983777761E0,5.184848644E0
3.127144325E1,-2.401818514E0,-4.336316109E0,2.086940289E0,5.378446740E0
3.128138325E1,-3.194699287E0,-4.699425220E0,2.168197632E0,6.082086970E0
3.129132325E1,-3.721412182E0,-5.084745884E0,2.023556948E0,6.618030829E0
3.130126425E1,-3.869854689E0,-4.926273823E0,1.351577759E0,6.408643501E0
3.131120425E1,-3.850358248E0,-4.438641071E0,1.929564178E-1,5.879117738E0
3.132114425E1,-3.538185596E0,-5.039388657E0,-9.879075885E-1,6.236197299E0
3.133108525E1,-2.553050041E0,-6.254958630E0,-2.284691095E0,7.131786969E0
3.134102525E1,-8.888260722E-1,-5.397860050E0,-2.767452240E0,6.130717479E0
3.135096625E1,1.109075665E0,-3.651293993E0,-2.349170208E0,4.481137949E0
3.136090625E1,2.340997219E0,-1.718118787E0,-1.555828214E0,3.294359054E0
3.137084625E1,-1.015496492E0,3.018235683E0,-1.569658071E-1,3.188356635E0
3.138078725E1,-8.247727752E-1,5.990262032E0,8.929412812E-2,6.047434396E0
3.139072725E1,1.008081317E0,7.023530483E0,5.175250769E-1,7.114354545E0
3.140066725E1,2.507152319E0,7.413881302E0,1.325023293E0,7.937703411E0
3.141060825E1,3.321055412E0,7.586003780E0,2.617462635E0,8.684927924E0
3.142054825E1,3.698038340E0,7.765347481E0,4.548876762E0,9.729768181E0
3.143048825E1,3.316845179E0,8.150587082E0,7.530779839E0,1.158214905E1
3.144042925E1,1.235751629E0,8.105462074E0,1.036278915E1,1.321412110E1
3.145036925E1,-2.063567162E0,6.678966999E0,1.041921520E1,1.254698988E1
3.146030925E1,-4.525288105E0,3.473226309E0,6.883678913E0,8.940166039E0
3.147025025E1,-4.957477570E0,-6.224882007E-1,3.386723518E0,6.036055964E0
3.148019025E1,-3.905567169E0,-4.571806908E0,2.125794888E0,6.377607484E0
3.149013125E1,-2.249947786E0,-8.129598618E0,2.401577950E0,8.770417058E0
3.150007125E1,-5.901416540E-1,-1.072163105E1,3.197029591E0,1.120368858E1
3.151001125E1,9.757829309E-1,-1.247620583E1,3.868107319E0,1.309847771E1
3.151995225E1,3.785763502E0,-1.392695236E1,4.428408146E0,1.509645012E1
3.152989225E1,1.167049026E1,-1.014449310E1,5.710603237E0,1.648399444E1
3.153983225E1,1.538154793E1,-5.371557236E0,5.260993004E0,1.712085545E1
3.154977325E1,1.498411655E1,-2.363290310E0,3.748645544E0,1.562565946E1
3.155971325E1,1.077489567E1,1.148102951E1,2.944430590E0,1.601817988E1
3.156965325E1,2.398369312E0,1.937090683E1,2.189821243E0,1.964127093E1
3.157959425E1,8.939743638E-1,7.682611942E0,6.373699307E-1,7.760667294E0
3.158953425E1,4.184198081E-1,-2.614152670E0,-2.383679152E-2,2.647534232E0
3.159947425E1,-1.241466478E-1,-5.144599915E0,-2.501515150E-1,5.152173954E0
3.160941525E1,-2.639578283E-1,-3.462563992E0,2.490748465E-2,3.472699744E0
3.161935525E1,-1.758150756E-1,-9.407735467E-1,4.469711185E-1,1.056290201E0
3.162929625E1,-3.723630309E-1,4.208306670E-1,6.158584356E-1,8.336871654E-1
3.163923625E1,-7.258120179E-1,4.672319293E-1,4.635960758E-1,9.798112484E-1
3.164917625E1,-9.052035809E-1,-3.463226184E-2,5.978069082E-2,9.078362448E-1
3.165911725E1,-9.258307815E-1,-3.643237352E-1,-6.867332458E-1,1.208923890E0
3.166905725E1,-7.562334538E-1,1.163076162E0,-1.455770493E0,2.010945778E0
3.167899725E1,-3.744985163E-1,3.970412731E0,-1.831747890E0,4.388590517E0
3.168893825E1,-2.640006365E-3,6.039348602E0,-1.594684720E0,6.246339557E0
3.169887825E1,2.031071484E-1,5.513028145E0,-1.283027172E0,5.663999520E0
3.170881825E1,-1.956506222E-1,3.053727150E0,-1.580347180E0,3.443984013E0
3.171875925E1,-8.134526610E-1,-1.712086797E-2,-2.178861856E0,2.325819715E0
3.172869925E1,-1.545445323E0,-2.773281574E0,-2.799074173E0,4.232529759E0
3.173864025E1,-2.603332043E0,-4.820768356E0,-3.304286242E0,6.398081965E0
3.174858025E1,-4.081569195E0,-6.307264805E0,-3.764831781E0,8.403258579E0
3.175852025E1,-5.932137489E0,-7.600484848E0,-4.391283512E0,1.059438512E1
3.176846125E1,-8.094763756E0,-8.936183929E0,-5.803007126E0,1.338116120E1
3.177840125E1,-9.772152901E0,-4.226915359E0,-8.414752960E0,1.357091939E1
3.178834125E1,-9.290464401E0,5.344745159E0,-1.181138611E1,1.594954142E1
3.179828225E1,-7.835406303E0,1.080051136E1,-1.296005535E1,1.860128147E1
3.180822225E1,-6.503279209E0,1.281625080E1,-1.119233513E1,1.821585273E1
3.181816225E1,-5.032652855E0,1.379271030E1,-7.574511051E0,1.652088587E1
3.182810325E1,-2.490829706E0,1.369288635E1,-3.724105120E0,1.440723180E1
3.183804325E1,8.209558725E-1,1.198354816E1,-8.856639266E-1,1.204424326E1
3.184798325E1,3.781585455E0,8.639381409E0,5.655109286E-1,9.447703546E0
3.185792425E1,5.584970474E0,4.185943604E0,9.527274370E-1,7.044267784E0
3.186786425E1,6.159161091E0,-8.444891572E-1,7.670579553E-1,6.263928894E0
3.187780525E1,5.783562660E0,-5.567309856E0,3.170562983E-1,8.033994074E0
3.188774525E1,4.923954010E0,-8.907467842E0,-4.099692777E-2,1.017791664E1
3.189768525E1,3.886353016E0,-1.058399296E1,-9.740670770E-2,1.127537737E1
3.190762625E1,1.558321595E0,-8.503405571E0,4.990929067E-1,8.659409115E0
3.191756625E1,-6.767704487E-1,-5.789474010E0,1.575188637E0,6.037983670E0
3.192750625E1,-1.812048078E0,-4.699118137E0,2.177727699E0,5.487050887E0
3.193744725E1,-2.358063698E0,-4.223946095E0,2.512920618E0,5.451325990E0
3.194738725E1,-2.567932606E0,-4.192857742E0,2.673438787E0,5.596571170E0
3.195732725E1,-2.647523880E0,-4.534921646E0,2.773339510E0,5.938544356E0
3.196726825E1,-3.001100302E0,-4.915355682E0,3.009713888E0,6.498130669E0
3.197720825E1,-3.351289272E0,-5.115918636E0,3.166465044E0,6.886963348E0
3.198714925E1,-3.257616043E0,-4.937210083E0,2.993252754E0,6.629303714E0
3.199708925E1,-2.957165241E0,-4.479940891E0,2.474914551E0,5.910998113E0
3.200702925E1,-2.535705328E0,-6.392222881E0,1.476067424E0,7.033426613E0
3.201697025E1,-2.338875055E0,-7.978097916E0,3.424440920E-1,8.320916466E0
3.202691025E1,-2.253788233E0,-7.199314117E0,-1.015832186E0,7.611938005E0
3.203685025E1,-4.564833164E0,-5.954362750E-1,-2.621363401E0,5.297526994E0
3.204679125E1,-4.159639359E0,6.630673409E0,-3.283259392E0,8.488122388E0
3.205673125E1,-1.428279042E0,6.721671104E0,-2.969459772E0,7.485889045E0
3.206667125E1,8.041908741E-1,5.677910328E0,-2.456232548E0,6.238466717E0
3.207661225E1,4.642385006E0,1.686686397E0,-1.471581936E0,5.153853213E0
3.208655225E1,5.878578663E0,1.627183914E0,-9.284931421E-1,6.169887690E0
3.209649325E1,6.111096859E0,1.830193639E0,-6.703600287E-1,6.414397567E0
3.210643325E1,6.035870075E0,1.946171641E0,-4.539313316E-1,6.358094469E0
3.211637325E1,5.556479931E0,2.346951723E0,-6.537210196E-3,6.031806889E0
3.212631425E1,4.374118328E0,3.200599194E0,9.971669316E-1,5.510997027E0
3.213625425E1,2.033133745E0,4.328041077E0,2.973055601E0,5.630686636E0
3.214619425E1,-1.775112510E0,5.022456646E0,6.142923355E0,8.130904164E0
3.215613525E1,-4.862109661E0,4.086725235E0,8.555619240E0,1.065551754E1
3.216607525E1,-5.738101959E0,1.483478546E0,9.023652077E0,1.079596311E1
3.217601525E1,-4.931565285E0,-1.611654162E0,8.097509384E0,9.617038189E0
3.218595625E1,-2.958906889E0,-4.435893536E0,6.165052891E0,8.151083277E0
3.219589625E1,-7.497753501E-1,-6.293745518E0,4.117179394E0,7.558079245E0
3.220583783E1,1.273892641E0,-7.459097385E0,2.617696285E0,8.007076252E0
3.221577783E1,3.939903021E0,-8.519718170E0,1.966295362E0,9.590346759E0
3.222571783E1,9.996841431E0,-7.867670059E0,2.790866613E0,1.302405494E1
3.223565883E1,1.408331299E1,-4.938508034E0,3.007567883E0,1.522412661E1
3.224559883E1,1.512941647E1,2.408955812E0,2.839739084E0,1.558096367E1
3.225553883E1,9.509741783E0,1.849123383E1,3.141715527E0,2.102929608E1
3.226547983E1,2.323836088E0,1.889264679E1,2.185543060E0,1.916008652E1
3.227541983E1,1.345353294E-2,-2.806271017E-1,1.152197957E0,1.185956449E0
3.228535983E1,-5.776388049E-1,-8.415430069E0,7.487039566E-1,8.468393440E0
3.229530083E1,-4.890373647E-1,-8.332157135E0,9.630797505E-1,8.401876140E0
3.230524083E1,3.222840130E-1,-4.208332062E0,1.574731350E0,4.504853444E0
