"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.186205800E1,1.771416321E0,-1.378767838E1,1.650767212E0,1.399867934E1
2.187199900E1,1.930236053E0,-1.384740417E1,1.564845886E0,1.406858757E1
2.188193900E1,2.201472015E0,-1.369921234E1,1.152902527E0,1.392279002E1
2.189187900E1,2.534978485E0,-1.335193451E1,5.590873718E-1,1.360194287E1
2.190182000E1,2.783611450E0,-1.290167084E1,-2.194436646E-1,1.320036964E1
2.191176000E1,2.805615692E0,-1.239093292E1,-1.247655487E0,1.276570963E1
2.192170000E1,2.393223267E0,-1.202883591E1,-2.586471405E0,1.253436258E1
2.193164000E1,1.460063782E0,-1.164802780E1,-3.980821838E0,1.239577672E1
2.194158100E1,2.559677124E-1,-1.097921860E1,-5.630391541E0,1.234139657E1
2.195152100E1,-1.041833496E0,-1.034034714E1,-7.446714478E0,1.278521617E1
2.196146100E1,-1.829794922E0,-1.017134857E1,-7.439679108E0,1.273394308E1
2.197140200E1,-1.969155121E0,-1.032178574E1,-5.476960602E0,1.184963840E1
2.198134200E1,-1.702260132E0,-1.065963318E1,-2.653382263E0,1.111602026E1
2.199128200E1,-1.315165100E0,-1.097308136E1,-2.758763123E-1,1.105505683E1
2.200122200E1,-6.509962463E-1,-1.120225479E1,1.125210114E0,1.127742907E1
2.201116300E1,1.434017944E-1,-1.148471741E1,1.713636475E0,1.161274507E1
2.202110300E1,5.785469055E-1,-1.182451080E1,1.771116943E0,1.197040632E1
2.203104300E1,6.423143005E-1,-1.241114090E1,1.670975189E0,1.253958309E1
2.204098400E1,1.899549866E-1,-1.317545151E1,1.612297211E0,1.327509351E1
2.205092400E1,-5.960604858E-1,-1.392629013E1,1.808239746E0,1.405583779E1
2.206086400E1,-1.305884399E0,-1.448477875E1,2.218237152E0,1.471172068E1
2.207080500E1,-1.701062622E0,-1.439676178E1,2.434687042E0,1.469993418E1
2.208074500E1,-1.988614655E0,-1.397359177E1,2.568209381E0,1.434613378E1
2.209068500E1,-2.223476257E0,-1.334280350E1,2.805765381E0,1.381472299E1
2.210062500E1,-2.050585785E0,-1.261890884E1,2.008972321E0,1.294131880E1
2.211056600E1,-1.008153534E0,-1.178858551E1,-8.150550842E-1,1.185965584E1
2.212050600E1,-2.903961182E-2,-1.060379929E1,-2.132465515E0,1.081613664E1
2.213044600E1,1.207987976E-1,-9.443112946E0,-1.450334015E0,9.554603247E0
2.214038700E1,1.410067749E-1,-8.452622681E0,-6.020480347E-1,8.475209433E0
2.215032700E1,3.529660034E-1,-7.871531067E0,1.239422607E-1,7.880415473E0
2.216026700E1,3.086581421E-1,-7.595056000E0,7.093748474E-1,7.634353814E0
2.217020700E1,2.195933533E-1,-7.442373505E0,9.939331055E-1,7.511660778E0
2.218014800E1,6.137237549E-2,-7.429649963E0,1.025068359E0,7.500282014E0
2.219008800E1,-5.089416504E-2,-7.667655029E0,1.120420074E0,7.749249319E0
2.220002800E1,-7.649093628E-2,-7.984396362E0,1.284029846E0,8.087346214E0
2.220996900E1,1.806742859E-1,-8.137677612E0,1.197659454E0,8.227322061E0
2.221990900E1,5.939648438E-1,-8.145311737E0,8.848100281E-1,8.214729838E0
2.222984900E1,1.052311707E0,-8.007448425E0,4.276606750E-1,8.087612989E0
2.223979000E1,1.343306580E0,-7.745343475E0,3.140469360E-1,7.867238626E0
2.224973000E1,1.193767548E0,-7.305258636E0,6.891668701E-1,7.434166778E0
2.225967000E1,8.761280823E-1,-6.775659943E0,1.092727661E0,6.918903223E0
2.226961000E1,4.999603271E-1,-6.279441833E0,1.204694824E0,6.413473294E0
2.227955100E1,2.115101624E-1,-5.992488556E0,8.795709229E-1,6.060387830E0
2.228949100E1,3.740721130E-1,-5.925727386E0,1.221459961E-1,5.938778885E0
2.229943100E1,5.923182678E-1,-6.107449493E0,-9.142987061E-1,6.203847384E0
2.230937237E1,7.806266785E-1,-6.620881805E0,-1.966011658E0,6.950586718E0
2.231931237E1,-1.612147522E-1,-7.355404358E0,-3.079695740E0,7.975743809E0
2.232925237E1,-1.350641327E0,-8.224796448E0,-5.147944794E0,9.796573084E0
2.233919238E1,-1.967957611E0,-9.428892517E0,-7.111411743E0,1.197284629E1
2.234913337E1,-1.479822693E0,-1.073896820E1,-7.632029114E0,1.325757073E1
2.235907338E1,-3.255729675E-1,-1.152184021E1,-7.274572449E0,1.363004783E1
2.236901337E1,9.008267212E-1,-1.126048370E1,-6.604715424E0,1.308557404E1
2.237895438E1,1.743424530E0,-1.016386414E1,-5.874384155E0,1.186811074E1
2.238889437E1,1.537003784E0,-8.820258179E0,-5.110522614E0,1.030906283E1
2.239883437E1,7.557783508E-1,-7.560178528E0,-4.625980225E0,8.895346723E0
2.240877537E1,-3.112028503E-1,-6.515800323E0,-4.312082977E0,7.819626633E0
2.241871537E1,-9.954299927E-1,-5.935606842E0,-3.988006897E0,7.219869006E0
2.242865537E1,-1.274000702E0,-5.809419250E0,-3.349584503E0,6.825843989E0
2.243859538E1,-1.411414948E0,-6.055357819E0,-2.444117432E0,6.680805377E0
2.244853637E1,-1.155447235E0,-6.543792114E0,-1.592837677E0,6.833257306E0
2.245847638E1,-7.382647705E-1,-7.325765991E0,-1.183139648E0,7.457325369E0
2.246841637E1,-2.517764282E-1,-8.286019135E0,-1.145717468E0,8.368642243E0
2.247835738E1,4.152365112E-1,-9.125772858E0,-1.439556427E0,9.247944329E0
2.248829737E1,1.248254242E0,-9.709109802E0,-2.205812988E0,1.003446873E1
2.249823737E1,2.225571899E0,-1.008946884E1,-3.262615356E0,1.083490705E1
2.250817737E1,3.161425781E0,-1.015802628E1,-3.994293823E0,1.136373591E1
2.251811837E1,3.998335419E0,-1.002315674E1,-4.112248535E0,1.154820095E1
2.252805837E1,4.758305054E0,-9.784253540E0,-3.617078247E0,1.146544109E1
2.253799838E1,5.580096130E0,-9.467362518E0,-3.047512665E0,1.140419920E1
2.254793937E1,6.298901367E0,-9.184899902E0,-3.044668579E0,1.154593225E1
2.255787938E1,6.732399902E0,-8.882828064E0,-3.221900024E0,1.160217577E1
2.256781937E1,6.643634491E0,-8.573720856E0,-3.247796173E0,1.132231198E1
2.257776038E1,6.316864014E0,-8.218210144E0,-3.156336365E0,1.083532225E1
2.258770037E1,5.710025940E0,-7.951764221E0,-2.775079193E0,1.017526486E1
2.259764037E1,4.948858795E0,-7.915689240E0,-2.260599060E0,9.605188578E0
2.260758037E1,4.272116089E0,-7.979157257E0,-1.675166473E0,9.204570013E0
2.261752137E1,3.733985138E0,-8.305927734E0,-1.266516266E0,9.194299538E0
2.262746137E1,2.869083710E0,-9.568103027E0,-9.243278503E-1,1.003168076E1
2.263740138E1,1.648671570E0,-1.130299530E1,-7.604187012E-1,1.144788440E1
2.264734237E1,2.737806702E-1,-1.361329102E1,-1.759441223E0,1.372924913E1
2.265728238E1,-1.484912109E0,-1.687291260E1,-4.152664490E0,1.743974673E1
2.266722237E1,-3.697760468E0,-2.062366287E1,-8.057145081E0,2.244830705E1
2.267716237E1,-5.940995636E0,-2.301823334E1,-1.302067337E1,2.710484145E1
2.268710337E1,-6.932533722E0,-2.282378769E1,-1.613090561E1,2.879568412E1
2.269704337E1,-3.951782227E0,-1.871079071E1,-1.044363235E1,2.178944076E1
2.270698337E1,-7.951464844E-1,-1.267519180E1,-1.843865662E0,1.283326092E1
2.271692437E1,-7.589218140E-1,-7.732470245E0,3.711831207E0,8.610734540E0
2.272686437E1,-1.846709747E0,-4.635560303E0,6.176455994E0,7.940237078E0
2.273680438E1,-2.396217041E0,-3.124003601E0,5.972130890E0,7.153153289E0
2.274674537E1,-2.386187897E0,-2.356250153E0,4.968917084E0,5.994659660E0
2.275668538E1,-2.202519836E0,-1.998045044E0,3.986659698E0,4.973603641E0
2.276662537E1,-2.208657074E0,-2.689457245E0,2.983894958E0,4.584209361E0
2.277656537E1,-2.242935791E0,-4.256249084E0,2.257006531E0,5.314178743E0
2.278650637E1,-2.249222717E0,-6.057752838E0,1.757046204E0,6.696460531E0
2.279644637E1,-2.340383148E0,-8.151898041E0,1.547781372E0,8.621279611E0
2.280638637E1,-2.147284698E0,-1.030561935E1,1.441053314E0,1.062512383E1
2.281632737E1,-1.639839935E0,-1.191297684E1,1.435814209E0,1.211072478E1
2.282626737E1,-1.310375061E0,-1.289777893E1,1.452429657E0,1.304528022E1
2.283620738E1,-1.146316223E0,-1.353440506E1,1.246607666E0,1.363994838E1
2.284614737E1,-8.267308044E-1,-1.366059265E1,1.090182953E0,1.372893930E1
2.285608838E1,-3.468287659E-1,-1.315075287E1,1.093925171E0,1.320072966E1
2.286602837E1,-4.924758911E-2,-1.209395050E1,1.260379028E0,1.215954848E1
2.287596837E1,1.368154907E-1,-1.053718781E1,1.577120361E0,1.065543776E1
2.288590937E1,2.459385681E-1,-9.105115814E0,1.514400787E0,9.233473318E0
2.289584937E1,2.926414490E-1,-8.216114502E0,1.025218048E0,8.285001423E0
2.290578937E1,2.004331970E-1,-7.911198578E0,2.755769348E-1,7.918533895E0
2.291573037E1,3.427871704E-2,-7.954907684E0,-6.188131714E-1,7.979013789E0
2.292567037E1,-4.023632813E-1,-7.971523132E0,-2.158511353E0,8.268388508E0
2.293561038E1,-9.818083191E-1,-8.353828125E0,-3.685935059E0,9.183491121E0
2.294555037E1,-9.913883972E-1,-9.434880066E0,-3.393592987E0,1.007552908E1
2.295549138E1,-9.309141541E-1,-1.022568558E1,-2.008523254E0,1.046257198E1
2.296543137E1,-9.488768005E-1,-1.019125717E1,-7.334747314E-1,1.026158249E1
2.297537137E1,-1.048719177E0,-1.005114853E1,1.892065430E-1,1.010748227E1
2.298531237E1,-1.273102570E0,-9.974208527E0,4.664300537E-1,1.006594173E1
2.299525237E1,-1.586850128E0,-9.712253265E0,3.257226562E-1,9.846423314E0
2.300519237E1,-1.850751343E0,-9.395362244E0,1.520837402E-1,9.577120741E0
2.301513337E1,-1.925745392E0,-9.067244568E0,2.186952209E-1,9.272068106E0
2.302507337E1,-1.828597412E0,-8.838969269E0,5.291496277E-1,9.041634009E0
2.303501338E1,-1.703906708E0,-8.841214600E0,8.637039185E-1,9.045239528E0
2.304495337E1,-1.716330872E0,-9.186097412E0,1.134490814E0,9.413673392E0
2.305489438E1,-1.798959045E0,-9.725126495E0,1.332379303E0,9.979457581E0
2.306483437E1,-1.816322937E0,-1.018721558E1,1.474882965E0,1.045244804E1
2.307477437E1,-1.804347839E0,-1.035830978E1,1.490749969E0,1.061944387E1
2.308471537E1,-1.718276825E0,-1.037462585E1,1.329684906E0,1.059968862E1
2.309465537E1,-1.390458527E0,-1.014605118E1,1.017583923E0,1.029131704E1
2.310459537E1,-1.054856415E0,-9.779014435E0,7.355703735E-1,9.863209880E0
2.311453637E1,-8.262817383E-1,-9.611063690E0,5.789959717E-1,9.663877229E0
2.312447638E1,-7.107220459E-1,-9.667646027E0,4.855902100E-1,9.705890138E0
2.313441638E1,-7.093748474E-1,-9.805808716E0,4.818479919E-1,9.843234973E0
2.314435637E1,-7.316784668E-1,-9.927805023E0,6.478527832E-1,9.975789652E0
2.315429738E1,-6.545887756E-1,-9.996063080E0,8.695417786E-1,1.005514130E1
2.316423737E1,-4.631369019E-1,-9.987381134E0,9.596543884E-1,1.004406363E1
2.317417737E1,-2.529739380E-1,-9.948911133E0,9.580078125E-1,9.998130201E0
2.318411837E1,-8.217910767E-2,-9.834998016E0,9.771679688E-1,9.883764294E0
2.319405837E1,-3.308120728E-2,-9.751322021E0,1.029259644E0,9.805546948E0
2.320399838E1,-9.310638428E-2,-9.764644318E0,1.030906219E0,9.819354107E0
2.321393937E1,-1.546284485E-1,-9.822424164E0,9.785151672E-1,9.872254978E0
2.322387938E1,-2.109114075E-1,-9.997260590E0,9.797126770E-1,1.004736482E1
2.323381938E1,-2.050735474E-1,-1.012838791E1,1.051114197E0,1.018484845E1
2.324375937E1,-2.249821472E-1,-1.013332764E1,1.114731903E0,1.019693940E1
2.325370038E1,-3.225791931E-1,-9.989776154E0,1.118773499E0,1.005740220E1
2.326364037E1,-5.123844910E-1,-9.844278717E0,1.120719452E0,9.921107469E0
2.327358037E1,-6.463558960E-1,-9.761949921E0,1.070274353E0,9.841693421E0
2.328352137E1,-7.282356262E-1,-9.768685913E0,1.010698242E0,9.847794806E0
2.329346137E1,-7.156617737E-1,-9.943073273E0,9.638456726E-1,1.001528214E1
2.330340138E1,-7.411088562E-1,-1.019559814E1,9.831555176E-1,1.026966692E1
2.331334138E1,-8.060737610E-1,-1.046219376E1,1.072070618E0,1.054782388E1
2.332328238E1,-8.668473816E-1,-1.062565384E1,1.210682373E0,1.072947789E1
2.333322238E1,-9.583071899E-1,-1.061652283E1,1.378932495E0,1.074850522E1
2.334316237E1,-9.792636108E-1,-1.053329590E1,1.523082733E0,1.068779962E1
2.335310338E1,-9.560618591E-1,-1.042192749E1,1.625619507E0,1.059118811E1
2.336304337E1,-8.590635681E-1,-1.040830582E1,1.657203827E0,1.057436261E1
2.337298337E1,-7.029382324E-1,-1.046189438E1,1.634151764E0,1.061205956E1
2.338292437E1,-5.375321960E-1,-1.049811905E1,1.592687988E0,1.063184365E1
2.339286437E1,-4.031117249E-1,-1.047012726E1,1.564546509E0,1.059404878E1
2.340280438E1,-3.158432007E-1,-1.036818924E1,1.573976898E0,1.049173524E1
2.341274438E1,-1.966909790E-1,-1.018317398E1,1.509011993E0,1.029625354E1
2.342268538E1,-4.805007935E-2,-1.001043320E1,1.429377594E0,1.011208198E1
2.343262538E1,5.239105225E-2,-9.812694397E0,1.420545959E0,9.915123145E0
2.344256537E1,2.451901245E-1,-9.646689606E0,1.367256775E0,9.746185389E0
2.345250638E1,5.051994324E-1,-9.571246490E0,1.240620117E0,9.664529172E0
2.346244637E1,8.065228271E-1,-9.570498047E0,1.074765015E0,9.664369186E0
2.347238637E1,1.048419800E0,-9.693392487E0,9.668394470E-1,9.797745684E0
2.348232737E1,1.244811401E0,-9.975705414E0,9.047186279E-1,1.009369951E1
2.349226737E1,1.460512848E0,-1.033795212E1,8.201445007E-1,1.047277369E1
2.350220738E1,1.695224762E0,-1.065634003E1,7.494914246E-1,1.081633520E1
2.351214738E1,1.817969513E0,-1.066023193E1,7.072792053E-1,1.083724143E1
2.352208838E1,1.689835968E0,-1.045890060E1,7.373666382E-1,1.062016276E1
2.353202838E1,1.319206696E0,-1.017254608E1,6.827302551E-1,1.028042415E1
2.354196837E1,5.779481506E-1,-9.857750702E0,7.273374939E-1,9.901428826E0
2.355190938E1,-9.969268799E-2,-9.397457886E0,6.867718506E-1,9.423046690E0
2.356184937E1,-4.746629333E-1,-9.073381805E0,5.264552307E-1,9.101028370E0
2.357178937E1,-6.786886597E-1,-9.080417175E0,3.595523071E-1,9.112841063E0
2.358173037E1,-7.273374939E-1,-9.252110138E0,2.302212524E-1,9.283510309E0
2.359167037E1,-7.756869507E-1,-9.389075317E0,1.847158813E-1,9.422873528E0
2.360161038E1,-9.593550110E-1,-9.484726410E0,2.170486450E-1,9.535591603E0
2.361155038E1,-1.229692841E0,-9.668843536E0,2.903961182E-1,9.751051724E0
2.362149138E1,-1.647773438E0,-1.009815079E1,3.995191956E-1,1.023950303E1
2.363143138E1,-2.183808746E0,-1.083162552E1,4.038601685E-1,1.105695415E1
2.364137137E1,-3.029999084E0,-1.173799072E1,-1.342707825E-1,1.212350400E1
2.365131238E1,-4.407584381E0,-1.247924927E1,-2.096540222E0,1.339977400E1
2.366125237E1,-6.339766388E0,-1.279449371E1,-6.061195679E0,1.551224678E1
2.367119237E1,-8.153544617E0,-1.273087601E1,-9.448202362E0,1.782761963E1
2.368113238E1,-8.348738708E0,-1.219334381E1,-7.892038422E0,1.675300993E1
2.369107337E1,-7.646099854E0,-1.184397034E1,-3.083737335E0,1.443093595E1
2.370101338E1,-7.368277588E0,-1.177810730E1,1.041683807E0,1.393199309E1
2.371095338E1,-7.500153351E0,-1.191911407E1,3.323388977E0,1.446936401E1
2.372089438E1,-7.702532501E0,-1.211326035E1,3.945644989E0,1.488718232E1
2.373083438E1,-8.153394928E0,-1.208422073E1,3.499722290E0,1.499180762E1
2.374077437E1,-8.511450348E0,-1.156435181E1,2.444865875E0,1.456558920E1
2.375071538E1,-7.825277252E0,-1.059047699E1,7.942483521E-1,1.319181555E1
2.376065537E1,-6.374194794E0,-9.571845245E0,-6.173162842E-1,1.151658196E1
2.377059537E1,-5.267097015E0,-9.104966125E0,-1.537003784E0,1.063038568E1
2.378053538E1,-4.585115204E0,-8.784482574E0,-1.908381500E0,1.009120089E1
2.379047637E1,-4.152963867E0,-8.415948944E0,-1.683249664E0,9.534601981E0
2.380041638E1,-3.805835724E0,-8.267607422E0,-1.229992218E0,9.184258212E0
2.381035638E1,-3.550616455E0,-8.269253998E0,-1.034947815E0,9.058617768E0
2.382029738E1,-3.294349365E0,-8.343050537E0,-8.631051636E-1,9.011336223E0
2.383023738E1,-2.975512390E0,-8.455017700E0,-1.064286804E-1,8.963945859E0
2.384017737E1,-2.620600433E0,-8.472231903E0,1.172811127E0,8.945487465E0
2.385011838E1,-2.176024933E0,-8.436156921E0,2.085762634E0,8.958472742E0
2.386005837E1,-1.820963287E0,-8.418493652E0,2.277364197E0,8.909171137E0
2.386999837E1,-1.520837402E0,-8.340954895E0,2.051783295E0,8.723204093E0
2.387993838E1,-1.175505524E0,-8.212521973E0,1.391206970E0,8.412062008E0
2.388987937E1,-9.141490173E-1,-8.055348816E0,4.758604431E-1,8.121007089E0
2.389981938E1,-6.891668701E-1,-7.895181885E0,-2.963836670E-1,7.930743423E0
2.390975938E1,-4.367916870E-1,-7.746391296E0,-7.563771057E-1,7.795477626E0
2.391970038E1,-3.152444458E-1,-7.609126740E0,-8.180488586E-1,7.659464259E0
2.392964038E1,-2.540217590E-1,-7.592062225E0,-6.637197876E-1,7.625251461E0
2.393958037E1,-2.236349487E-1,-7.642058258E0,-2.574645996E-1,7.649663720E0
2.394952138E1,-1.681004333E-1,-7.877817993E0,2.227368164E-1,7.882758767E0
2.395946137E1,4.340972900E-3,-8.192014618E0,6.688092041E-1,8.219271750E0
2.396940137E1,2.875520325E-1,-8.564290466E0,8.265811157E-1,8.608890387E0
2.397934138E1,5.806425476E-1,-8.938661957E0,6.137237549E-1,8.978500999E0
2.398928237E1,9.377998352E-1,-9.204658813E0,3.240760803E-1,9.257982378E0
2.399922238E1,1.290167084E0,-9.526788940E0,-1.517843628E-1,9.614950708E0
2.400916238E1,1.896556091E0,-9.804012451E0,-8.607101440E-1,1.002279438E1
2.401910338E1,2.963088226E0,-9.937834167E0,-2.506537628E0,1.066879425E1
2.402904338E1,5.062322845E0,-1.033450928E1,-6.216273193E0,1.307942074E1
2.403898337E1,7.776628418E0,-1.091215805E1,-1.048255142E1,1.701279011E1
2.404892438E1,8.313262482E0,-1.132709518E1,-1.040935364E1,1.748622491E1
2.405886437E1,7.595654755E0,-1.146001877E1,-8.868457947E0,1.636079300E1
2.406880437E1,6.816225586E0,-1.104837479E1,-8.387358398E0,1.545559114E1
2.407874438E1,5.940546570E0,-1.050320847E1,-8.839418335E0,1.495803457E1
2.408868537E1,3.852837982E0,-9.755812683E0,-9.505383453E0,1.415530135E1
2.409862538E1,1.017434235E0,-8.818761292E0,-9.538614349E0,1.303038322E1
2.410856538E1,9.190887451E-2,-8.433911591E0,-8.078849945E0,1.167934623E1
2.411850638E1,-1.207987976E-1,-8.306376801E0,-6.480174408E0,1.053580316E1
2.412844638E1,-4.218228149E-1,-8.270002441E0,-4.996459808E0,9.671374540E0
2.413838637E1,-5.072950745E-1,-8.200995941E0,-3.184328156E0,8.812129625E0
2.414832737E1,-4.080514526E-1,-8.034392395E0,-1.581161957E0,8.198660883E0
2.415826737E1,-1.778302002E-1,-7.773035889E0,-7.306306458E-1,7.809323380E0
2.416820737E1,8.262817383E-2,-7.563321991E0,-2.766247559E-1,7.568830042E0
2.417814738E1,5.246589661E-1,-7.126081238E0,-2.225871277E-1,7.148835280E0
2.418808837E1,1.130149841E0,-6.650220795E0,-5.113366699E-1,6.764919842E0
2.419802838E1,1.686093750E0,-6.289021912E0,-6.894662476E-1,6.547524146E0
2.420796838E1,2.162103882E0,-5.926026764E0,-7.680528259E-1,6.354714120E0
2.421790938E1,2.566413116E0,-5.614973602E0,-8.659492493E-1,6.234121666E0
2.422784937E1,3.067121887E0,-5.644761658E0,-8.993298340E-1,6.486860951E0
2.423778937E1,3.633843384E0,-6.151158600E0,-9.849517822E-1,7.211913745E0
2.424773037E1,3.973337402E0,-7.188800812E0,-1.150208130E0,8.293928259E0
2.425767037E1,4.026626587E0,-8.215515747E0,-1.259780273E0,9.235554504E0
2.426761037E1,3.750450897E0,-9.031319275E0,-1.676064606E0,9.921683443E0
2.427755038E1,3.335663452E0,-9.375902710E0,-2.750230865E0,1.032462939E1
2.428749137E1,2.738854523E0,-9.489366760E0,-4.321663055E0,1.078082451E1
2.429743138E1,2.161205750E0,-9.677974548E0,-6.444548492E0,1.182650443E1
2.430737175E1,1.668879547E0,-9.801916809E0,-8.754245453E0,1.324762415E1
2.431731275E1,1.227297821E0,-9.626631317E0,-9.907297668E0,1.386841150E1
2.432725275E1,9.589059448E-1,-9.303902435E0,-8.891510010E0,1.290507851E1
2.433719275E1,1.049467621E0,-9.235345001E0,-6.467301178E0,1.132338130E1
2.434713375E1,1.359023895E0,-9.368268585E0,-3.890409851E0,1.023458309E1
2.435707375E1,1.372645569E0,-9.950557709E0,-1.971550140E0,1.023644296E1
2.436701375E1,1.019978943E0,-1.101993393E1,-1.241069183E0,1.113640667E1
2.437695375E1,4.441264343E-1,-1.223854980E1,-1.549577637E0,1.234425131E1
2.438689475E1,-3.353027344E-1,-1.324206299E1,-2.550995178E0,1.348970854E1
2.439683475E1,-1.175206146E0,-1.419288574E1,-4.027225342E0,1.479992092E1
2.440677475E1,-1.916913757E0,-1.545311508E1,-5.756429443E0,1.660150005E1
2.441671575E1,-2.353705444E0,-1.697739532E1,-8.172405396E0,1.898841993E1
2.442665575E1,-2.042652283E0,-1.759695694E1,-1.136781052E1,2.104881084E1
2.443659575E1,-1.358425140E0,-1.619287674E1,-1.179681839E1,2.008032619E1
2.444653675E1,-1.513053589E0,-1.374591522E1,-8.572822723E0,1.627061172E1
2.445647675E1,-2.024839325E0,-1.098610428E1,-4.995711365E0,1.223730336E1
2.446641675E1,-2.835852814E0,-8.585845642E0,-1.994003448E0,9.259311871E0
2.447635675E1,-3.096610565E0,-6.831344147E0,-1.868115234E-1,7.502743391E0
2.448629775E1,-2.859054565E0,-5.908363495E0,1.176403656E0,6.668348953E0
2.449623775E1,-2.592458954E0,-5.896388397E0,1.962269440E0,6.733404853E0
2.450617775E1,-2.368824005E0,-5.844446411E0,2.176324310E0,6.671226913E0
2.451611875E1,-2.065255280E0,-5.717660065E0,2.204166412E0,6.466472420E0
2.452605875E1,-1.857187958E0,-5.889353027E0,2.175276489E0,6.547171450E0
2.453599875E1,-1.813179474E0,-6.486760712E0,2.139051819E0,7.066910713E0
2.454593975E1,-2.005978546E0,-7.703879700E0,2.116748199E0,8.237374296E0
2.455587975E1,-2.205663300E0,-9.260043640E0,2.115251312E0,9.751289500E0
2.456581975E1,-2.189945984E0,-1.072938812E1,1.885778503E0,1.111178624E1
2.457576075E1,-1.977238312E0,-1.196476913E1,1.654659119E0,1.223940638E1
2.458570075E1,-1.615889740E0,-1.273656418E1,1.564546509E0,1.293363725E1
2.459564075E1,-1.210532684E0,-1.277518387E1,1.525926819E0,1.292281567E1
2.460558075E1,-8.238867188E-1,-1.205248672E1,1.423988800E0,1.216424966E1
2.461552175E1,-5.855822754E-1,-1.104148911E1,1.128054199E0,1.111440032E1
2.462546175E1,-6.920109558E-1,-1.021775208E1,7.912545776E-1,1.027168051E1
2.463540175E1,-8.229885864E-1,-9.558672638E0,5.822891235E-1,9.611690457E0
2.464534275E1,-9.382489014E-1,-9.053024139E0,4.707710266E-1,9.113681058E0
2.465528275E1,-1.060694275E0,-8.817863159E0,4.876858521E-1,8.894808628E0
2.466522275E1,-9.734257507E-1,-8.769663391E0,5.051994324E-1,8.837973758E0
2.467516375E1,-7.066804504E-1,-8.856482849E0,5.104385376E-1,8.899282736E0
2.468510375E1,-3.132984924E-1,-9.114695892E0,6.671626282E-1,9.144448760E0
2.469504375E1,-1.496887207E-3,-9.400751038E0,1.037941589E0,9.457877407E0
2.470498375E1,3.852987671E-1,-9.667646027E0,1.186881866E0,9.747847116E0
2.471492475E1,8.527766418E-1,-9.890682220E0,7.521858215E-1,9.955832778E0
2.472486475E1,1.140178986E0,-1.025741959E1,2.050735474E-2,1.032061458E1
2.473480475E1,1.091979218E0,-1.049048492E1,-5.840853882E-1,1.056332563E1
2.474474575E1,7.973918152E-1,-1.042716660E1,-1.044078827E0,1.050960216E1
2.475468575E1,4.745132446E-1,-1.010533585E1,-1.395098877E0,1.021221211E1
2.476462575E1,2.284249878E-1,-9.838889923E0,-1.481768646E0,9.952465585E0
2.477456675E1,7.843688965E-2,-9.689350891E0,-1.154249725E0,9.758174290E0
2.478450675E1,7.783813477E-3,-9.515412598E0,-5.902226257E-1,9.533703385E0
2.479444675E1,4.430786133E-2,-9.338031464E0,-7.708969116E-2,9.338454777E0
2.480438675E1,2.616558838E-1,-9.173822937E0,2.583627319E-1,9.181189595E0
2.481432775E1,5.054988098E-1,-9.238039398E0,4.852908325E-1,9.264578143E0
2.482426775E1,6.111790466E-1,-9.512418823E0,5.694158936E-1,9.549025403E0
2.483420775E1,6.605763245E-1,-9.857301636E0,5.361849976E-1,9.893950221E0
2.484414875E1,4.953199768E-1,-1.007614655E1,5.025050354E-1,1.010082088E1
2.485408875E1,2.815644836E-1,-1.015428406E1,5.402265930E-1,1.017254187E1
2.486402875E1,1.166075134E-1,-1.008722351E1,5.457650757E-1,1.010264990E1
2.487396975E1,1.588197327E-1,-9.782756653E0,4.725672913E-1,9.795451561E0
2.488390975E1,2.586621094E-1,-9.530531158E0,4.026626587E-1,9.542539885E0
2.489384975E1,3.275189209E-1,-9.445807343E0,4.090992737E-1,9.460333356E0
2.490378975E1,4.004173279E-1,-9.472302246E0,3.775149536E-1,9.488274944E0
2.491373075E1,5.158273315E-1,-9.521998901E0,3.094065857E-1,9.540978637E0
2.492367075E1,5.941145325E-1,-9.498048706E0,1.760339355E-1,9.518239819E0
2.493361075E1,6.221063232E-1,-9.394164734E0,3.847000122E-2,9.414819556E0
2.494355175E1,6.077362061E-1,-9.262887726E0,-1.273851013E-1,9.283677035E0
2.495349175E1,5.451663208E-1,-9.157955933E0,-2.779719543E-1,9.178378484E0
2.496343175E1,4.252656555E-1,-9.063502350E0,-4.004173279E-1,9.082304760E0
2.497337275E1,2.869532776E-1,-9.051826630E0,-4.990621948E-1,9.070114144E0
2.498331275E1,1.983375549E-1,-9.128018188E0,-6.102809143E-1,9.150546248E0
2.499325275E1,8.891510010E-2,-9.262288971E0,-7.173083496E-1,9.290448544E0
2.500319275E1,3.323089600E-2,-9.336384888E0,-7.831713867E-1,9.369233933E0
2.501313375E1,4.311035156E-2,-9.391769714E0,-7.430548096E-1,9.421216870E0
2.502307375E1,1.011895752E-1,-9.363179169E0,-6.104306030E-1,9.383602133E0
2.503301375E1,2.463876343E-1,-9.290280762E0,-4.357438660E-1,9.303757102E0
2.504295475E1,4.514611816E-1,-9.199719086E0,-2.176473999E-1,9.213360888E0
2.505289475E1,6.574328613E-1,-9.099727020E0,1.511856079E-2,9.123457589E0
2.506283475E1,8.479866028E-1,-9.061855774E0,2.674937439E-1,9.105375569E0
2.507277575E1,1.041234741E0,-9.088051300E0,5.016069031E-1,9.161247497E0
