"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.233943042E1,5.388388038E-1,-4.991047978E-1,-6.632617712E-1,9.896307558E-1
2.234937142E1,5.485191345E-1,-7.145874500E-1,-6.402770281E-1,1.105198234E0
2.235931142E1,5.730913281E-1,-1.026595712E0,-4.044490755E-1,1.243346887E0
2.236925242E1,5.575398803E-1,-1.447914362E0,7.836757600E-2,1.553527661E0
2.237919242E1,4.347540438E-1,-1.854109049E0,6.538455486E-1,2.013515693E0
2.238913242E1,2.657908499E-1,-1.895176649E0,1.068610907E0,2.191864178E0
2.239907342E1,1.029382274E-2,-1.162523746E0,1.274923086E0,1.725397432E0
2.240901342E1,-7.952198386E-1,7.453308702E-1,1.303810120E0,1.699356798E0
2.241895442E1,-2.057871819E0,1.984604597E0,9.888617396E-1,3.025118075E0
2.242889442E1,-2.119921923E0,9.650751948E-1,3.018845022E-1,2.348738671E0
2.243883442E1,-1.350275993E0,-7.071042061E-1,-4.282139242E-1,1.583227331E0
2.244877542E1,-4.583720267E-1,-1.515077591E0,-7.549754381E-1,1.753725444E0
2.245871542E1,1.949916929E-1,-1.482698917E0,-7.307127118E-1,1.664439517E0
2.246865642E1,6.339364052E-1,-1.045224428E0,-5.000176430E-1,1.320752480E0
2.247859642E1,1.139876246E0,-4.940177798E-1,-2.319478393E-1,1.263792398E0
2.248853742E1,1.711893320E0,4.873460904E-2,-7.119958848E-2,1.714066271E0
2.249847742E1,2.008783340E0,6.066593528E-1,4.697765410E-2,2.098917097E0
2.250841742E1,1.938278198E0,1.341006041E0,2.750806212E-1,2.372949414E0
2.251835842E1,1.646071672E0,2.134666204E0,5.818544030E-1,2.757699458E0
2.252829842E1,1.278389335E0,2.728998661E0,8.506910205E-1,3.131355648E0
2.253823942E1,8.962210417E-1,3.012021780E0,1.034684539E0,3.308482954E0
2.254817942E1,5.100587010E-1,2.914475203E0,1.140404105E0,3.170937891E0
2.255811942E1,1.853937656E-1,2.554257154E0,1.230509758E0,2.841259355E0
2.256806042E1,8.805755526E-2,1.911762476E0,1.348535895E0,2.341183239E0
2.257800042E1,5.159282088E-1,5.767648220E-1,1.597877741E0,1.775402166E0
2.258794142E1,9.556458592E-1,-6.733126044E-1,1.627779484E0,2.004064600E0
2.259788142E1,1.148737311E0,-1.479883671E0,1.408910513E0,2.344073788E0
2.260782242E1,1.116082907E0,-2.015562057E0,1.076580048E0,2.543060373E0
2.261776242E1,1.095251441E0,-2.429610014E0,8.114327192E-1,2.785857785E0
2.262770242E1,1.220155954E0,-2.485449791E0,7.352938056E-1,2.864768437E0
2.263764342E1,1.329865456E0,-1.757839799E0,7.361931801E-1,2.323902598E0
2.264758342E1,1.150596619E0,-4.772877693E-1,6.718539000E-1,1.415296385E0
2.265752442E1,7.020151019E-1,4.633188844E-1,5.410175920E-1,1.000094809E0
2.266746442E1,2.847178280E-1,8.095176816E-1,4.124904573E-1,9.521194756E-1
2.267740442E1,1.647440344E-1,8.371333480E-1,3.526002169E-1,9.231791549E-1
2.268734542E1,3.194815218E-1,7.103456259E-1,3.361405134E-1,8.483217525E-1
2.269728542E1,5.590906143E-1,4.730520844E-1,2.967595458E-1,7.902068195E-1
2.270722642E1,7.210975885E-1,1.312039196E-1,1.721004099E-1,7.528710061E-1
2.271716642E1,7.843202353E-1,-2.263917625E-1,1.722694933E-2,8.165220324E-1
2.272710742E1,7.623328567E-1,-5.308332443E-1,-9.336132556E-2,9.336228654E-1
2.273704742E1,6.582946181E-1,-7.643355131E-1,-1.243352145E-1,1.016375829E0
2.274698742E1,4.675749242E-1,-9.541432261E-1,-8.568762988E-2,1.066000927E0
2.275692842E1,2.282800227E-1,-1.105734468E0,3.054752946E-3,1.129057046E0
2.276686842E1,1.747511514E-2,-1.170349956E0,9.405762702E-2,1.174253480E0
2.277680942E1,-1.044217646E-1,-1.115939617E0,1.389755756E-1,1.129397780E0
2.278674942E1,-1.330486089E-1,-1.037488818E0,1.265324801E-1,1.053610672E0
2.279669042E1,-7.710810751E-2,-9.711359143E-1,9.805981815E-2,9.791150863E-1
2.280663042E1,6.318195909E-2,-9.228345156E-1,6.211395934E-2,9.270780156E-1
2.281657042E1,2.964466512E-1,-8.514261246E-1,6.619007792E-3,9.015824277E-1
2.282651142E1,5.750406981E-1,-7.181884646E-1,-6.555382907E-2,9.223685704E-1
2.283645142E1,8.219479322E-1,-5.386198163E-1,-1.110174507E-1,9.889563106E-1
2.284639242E1,9.473935962E-1,-4.385732412E-1,-1.405005902E-1,1.053395239E0
2.285633242E1,9.569002986E-1,-4.233537912E-1,-1.952866167E-1,1.064435755E0
2.286627242E1,9.327600598E-1,-3.913324773E-1,-2.575332224E-1,1.043793944E0
2.287621342E1,9.337784648E-1,-2.755600810E-1,-2.987855673E-1,1.018404829E0
2.288615342E1,9.563342333E-1,-7.285667211E-2,-3.112882972E-1,1.008356913E0
2.289609442E1,9.804669619E-1,1.470517218E-1,-2.935436368E-1,1.033976566E0
2.290603442E1,9.931108952E-1,3.120833337E-1,-2.612617314E-1,1.073276735E0
2.291597542E1,1.009526610E0,4.358769059E-1,-2.226195037E-1,1.121914479E0
2.292591542E1,1.058247685E0,5.436554551E-1,-1.839192063E-1,1.203858668E0
2.293585542E1,1.117323279E0,6.325072646E-1,-1.390143186E-1,1.291433983E0
2.294579642E1,1.150372744E0,6.737076640E-1,-7.497525215E-2,1.335238089E0
2.295573642E1,1.138877511E0,6.672268510E-1,1.541094622E-3,1.319937889E0
2.296567742E1,1.095401287E0,6.449798346E-1,6.952769309E-2,1.273081720E0
2.297561742E1,1.012869120E0,6.119446158E-1,1.422892511E-1,1.191900288E0
2.298555842E1,8.780997992E-1,5.770882368E-1,2.206665874E-1,1.073677714E0
2.299549842E1,7.244812250E-1,5.372803807E-1,2.949594557E-1,9.489701436E-1
2.300543842E1,5.836604834E-1,4.731230438E-1,3.686619997E-1,8.369089822E-1
2.301537942E1,4.748035371E-1,3.761110008E-1,4.452268183E-1,7.517478324E-1
2.302531942E1,3.924566209E-1,2.571200430E-1,5.371664166E-1,7.132185324E-1
2.303526042E1,3.264938295E-1,1.260243505E-1,5.874702930E-1,6.838140850E-1
2.304520042E1,2.809164822E-1,2.077082638E-3,5.778027773E-1,6.424752398E-1
2.305514042E1,2.811180651E-1,-9.948522598E-2,5.228543282E-1,6.019147159E-1
2.306508142E1,3.398234248E-1,-1.533878893E-1,4.518783391E-1,5.858343093E-1
2.307502142E1,4.433223903E-1,-1.514136791E-1,3.956483603E-1,6.131871402E-1
2.308496242E1,5.626859069E-1,-9.990168363E-2,3.648886681E-1,6.780409400E-1
2.309490242E1,6.543284655E-1,-1.711519808E-2,3.188005388E-1,7.280607490E-1
2.310484342E1,6.968015432E-1,8.034650981E-2,2.487270832E-1,7.442130839E-1
2.311478375E1,6.993746758E-1,1.799572706E-1,2.040581405E-1,7.504327292E-1
2.312472375E1,6.700158715E-1,2.651287913E-1,2.124714255E-1,7.512380786E-1
2.313466475E1,5.675278306E-1,3.137913942E-1,2.864878774E-1,7.089627504E-1
2.314460475E1,4.126164019E-1,3.070960939E-1,4.120799303E-1,6.590676558E-1
2.315454575E1,3.036611378E-1,2.579227090E-1,5.172090530E-1,6.528701364E-1
2.316448575E1,2.913873792E-1,2.262687683E-1,5.544388294E-1,6.659628937E-1
2.317442575E1,3.325324059E-1,2.107087225E-1,4.978583455E-1,6.346959105E-1
2.318436675E1,3.258925378E-1,2.227320075E-1,3.530901074E-1,5.296112889E-1
2.319430675E1,2.044270784E-1,3.657887578E-1,1.156578511E-1,4.347051693E-1
2.320424775E1,-1.213282645E-1,7.132956982E-1,-1.405868977E-1,7.370725721E-1
2.321418775E1,-7.177304029E-1,1.240397573E0,-3.277083337E-1,1.470073407E0
2.322412875E1,-1.452642679E0,1.585903645E0,-4.636180699E-1,2.200046099E0
2.323406875E1,-2.088147879E0,1.667060256E0,-5.928389430E-1,2.736952589E0
2.324400875E1,-2.549233198E0,1.428709984E0,-7.344197631E-1,3.013166856E0
2.325394975E1,-2.817636728E0,9.324860573E-1,-8.808369040E-1,3.095881237E0
2.326388975E1,-2.948308706E0,3.836753368E-1,-1.010387421E0,3.140161418E0
2.327383075E1,-3.022680998E0,-3.088721447E-2,-1.089064479E0,3.213038418E0
2.328377075E1,-3.043646097E0,-3.986039162E-1,-1.169995189E0,3.285050287E0
2.329371175E1,-2.988272905E0,-8.195477128E-1,-1.294429064E0,3.358121500E0
2.330365175E1,-2.860130310E0,-1.268353820E0,-1.429593205E0,3.439884233E0
2.331359175E1,-2.736577272E0,-1.603551030E0,-1.507957458E0,3.512003242E0
2.332353275E1,-2.641030073E0,-1.767496705E0,-1.490561366E0,3.510107924E0
2.333347275E1,-2.568022490E0,-1.732787967E0,-1.359938622E0,3.383301154E0
2.334341375E1,-2.495565176E0,-1.526524663E0,-1.107717276E0,3.128124143E0
2.335335375E1,-2.365328312E0,-1.104005933E0,-7.430135608E-1,2.713977943E0
2.336329375E1,-2.175496578E0,-3.903420568E-1,-3.225130737E-1,2.233644324E0
2.337323475E1,-2.039449215E0,4.679233730E-1,3.008732386E-2,2.092656357E0
2.338317475E1,-1.954426408E0,1.564134359E0,1.877172291E-1,2.510286166E0
2.339311575E1,-1.879996061E0,2.786455154E0,5.363665894E-2,3.361784409E0
2.340305575E1,-1.692907691E0,3.871892691E0,-2.861933410E-1,4.235492426E0
2.341299675E1,-1.389267802E0,4.501780510E0,-6.810122728E-1,4.760238492E0
2.342293675E1,-1.001131892E0,4.469662189E0,-9.485427141E-1,4.677593231E0
2.343287675E1,-6.356458068E-1,3.788854599E0,-1.052004695E0,3.983237206E0
2.344281775E1,-3.766213655E-1,2.809800386E0,-1.015169978E0,3.011211044E0
2.345275775E1,-2.894518375E-1,1.887931585E0,-9.153715372E-1,2.118011588E0
2.346269875E1,-3.282382190E-1,1.081347823E0,-8.365319967E-1,1.406001147E0
2.347263875E1,-3.944286704E-1,4.805344641E-1,-7.721554041E-1,9.913179688E-1
2.348257975E1,-4.289079309E-1,-1.821178198E-2,-6.996270418E-1,8.208359640E-1
2.349251975E1,-4.240345955E-1,-3.872012794E-1,-6.356853247E-1,8.566364462E-1
2.350245975E1,-4.093812704E-1,-5.758550167E-1,-5.761854053E-1,9.116971241E-1
2.351240075E1,-3.893961310E-1,-6.596655250E-1,-5.399493575E-1,9.371943557E-1
2.352234075E1,-3.737740517E-1,-7.114073038E-1,-5.309039950E-1,9.631544246E-1
2.353228175E1,-3.538298905E-1,-7.882501483E-1,-5.203804970E-1,1.008627656E0
2.354222175E1,-3.521446884E-1,-9.245122671E-1,-4.952276945E-1,1.106335972E0
2.355216175E1,-3.575330675E-1,-1.119483948E0,-4.480841458E-1,1.257717617E0
2.356210275E1,-3.635709286E-1,-1.269476056E0,-3.601321578E-1,1.368739730E0
2.357204275E1,-3.425583243E-1,-1.289647341E0,-1.988330036E-1,1.349100082E0
2.358198375E1,-3.085899651E-1,-1.279128909E0,-2.187058888E-2,1.316007924E0
2.359192375E1,-2.374020815E-1,-1.239601970E0,1.045944095E-1,1.266456783E0
2.360186475E1,-1.524666399E-1,-1.194665194E0,1.806941628E-1,1.217834710E0
2.361180475E1,-6.103739142E-2,-1.162076116E0,2.224397510E-1,1.184747190E0
2.362174475E1,1.111172326E-2,-1.149307728E0,2.579265237E-1,1.177946440E0
2.363168575E1,5.827097967E-2,-1.174661279E0,3.049419820E-1,1.214995572E0
2.364162575E1,8.778695017E-2,-1.216544509E0,3.316353858E-1,1.263989367E0
2.365156675E1,1.158047318E-1,-1.143595457E0,2.875054777E-1,1.184854719E0
2.366150675E1,1.430514604E-1,-8.754869699E-1,2.079226226E-1,9.111382836E-1
2.367144775E1,1.994931549E-1,-4.578876197E-1,8.595117927E-2,5.067999570E-1
2.368138775E1,3.011370599E-1,3.347602114E-2,-5.879494920E-2,3.086438383E-1
2.369132775E1,3.913210034E-1,4.457501173E-1,-2.380941212E-1,6.391510818E-1
2.370126875E1,4.143717289E-1,6.228226423E-1,-4.300815761E-1,8.628917288E-1
2.371120875E1,3.549326360E-1,5.521972179E-1,-5.655507445E-1,8.664563395E-1
2.372114975E1,2.612090111E-1,3.590473533E-1,-6.209300160E-1,7.633473876E-1
2.373108975E1,1.820473522E-1,1.434527636E-1,-6.115517020E-1,6.539995551E-1
2.374102975E1,1.361652762E-1,3.391617164E-2,-5.151215196E-1,5.338927505E-1
2.375097075E1,1.391264498E-1,3.489941359E-2,-4.228531122E-1,4.465186364E-1
2.376091075E1,2.112051994E-1,2.829040028E-2,-4.118975997E-1,4.637538308E-1
2.377085175E1,3.257815838E-1,-1.452603936E-2,-4.237308204E-1,5.346891193E-1
2.378079175E1,4.349642694E-1,-1.012763083E-1,-4.346536994E-1,6.231971154E-1
2.379073275E1,4.858471453E-1,-2.186460793E-1,-4.406583309E-1,6.913995380E-1
2.380067275E1,4.792957604E-1,-3.450361788E-1,-4.434232116E-1,7.385110258E-1
2.381061275E1,4.381477833E-1,-4.710039496E-1,-4.283009768E-1,7.728259359E-1
2.382055375E1,4.239627421E-1,-5.869764090E-1,-3.578816652E-1,8.076911524E-1
2.383049375E1,4.727486670E-1,-7.416895628E-1,-2.085542232E-1,9.039300713E-1
2.384043475E1,5.824857950E-1,-9.295049906E-1,-2.035336755E-2,1.097125102E0
2.385037475E1,6.947193742E-1,-1.016596079E0,1.908712536E-1,1.246007396E0
2.386031575E1,7.263627648E-1,-9.350358844E-1,4.209778607E-1,1.256629353E0
2.387025575E1,4.089176953E-1,-3.511074781E-1,5.877351761E-1,7.974476660E-1
2.388019575E1,-4.930675924E-1,8.438291550E-1,5.608181357E-1,1.126800903E0
2.389013675E1,-1.483865142E0,1.443377018E0,3.020965457E-1,2.091997920E0
2.390007675E1,-1.809054375E0,1.008717895E0,6.930431724E-2,2.072436395E0
2.391001775E1,-1.411256075E0,1.724966913E-1,-1.251336886E-3,1.421759608E0
2.391995775E1,-5.941292644E-1,-8.511785865E-1,6.708204746E-3,1.038046034E0
2.392989775E1,3.345440626E-1,-1.981102467E0,-5.555384792E-3,2.009158425E0
2.393983875E1,1.018673897E0,-2.732391119E0,-1.196971815E-2,2.916127742E0
2.394977875E1,1.284021974E0,-2.811830521E0,5.244709179E-2,3.091577915E0
2.395971975E1,1.283682227E0,-2.318338633E0,1.992474347E-1,2.657486334E0
2.396965975E1,1.155920267E0,-1.498860359E0,4.279365242E-1,1.940583342E0
2.397960075E1,9.356248975E-1,-5.546944141E-1,6.801399589E-1,1.282836781E0
2.398954075E1,6.789630055E-1,2.841794789E-1,8.541117311E-1,1.127499707E0
2.399948075E1,4.677129090E-1,8.870201111E-1,9.404761791E-1,1.374792888E0
2.400942175E1,3.195151687E-1,1.256630659E0,9.985719919E-1,1.636568538E0
2.401936175E1,2.178543061E-1,1.388073087E0,1.050735474E0,1.754494921E0
2.402930275E1,1.538417786E-1,1.289670110E0,1.107290864E0,1.706754037E0
2.403924275E1,1.499577612E-1,1.063244820E0,1.166098714E0,1.585169734E0
2.404918275E1,1.891562939E-1,7.667500973E-1,1.215848923E0,1.449818754E0
2.405912375E1,3.241269588E-1,3.861607313E-1,1.240240812E0,1.338796351E0
2.406906375E1,6.655735373E-1,-1.765923649E-1,1.239934325E0,1.418312423E0
2.407900475E1,1.071426511E0,-8.528921604E-1,1.190437078E0,1.814530309E0
2.408894475E1,1.354929686E0,-1.522584200E0,1.073348284E0,2.303513325E0
2.409888575E1,1.485202789E0,-2.068183899E0,8.616197109E-1,2.688047710E0
2.410882575E1,1.567072988E0,-2.454560041E0,6.358755231E-1,2.980758364E0
2.411876642E1,1.829104781E0,-2.355625868E0,5.235085487E-1,3.027979315E0
2.412870742E1,2.196959257E0,-1.079512358E0,5.232161283E-1,2.503144427E0
2.413864742E1,2.094766140E0,6.492006779E-1,4.773945510E-1,2.244418022E0
2.414858842E1,1.497382641E0,1.592396736E0,3.263557553E-1,2.210065659E0
2.415852842E1,8.203282952E-1,1.775714159E0,1.480928957E-1,1.961639822E0
2.416846942E1,4.881457984E-1,1.726114154E0,4.291426390E-2,1.794323836E0
2.417840942E1,5.953041315E-1,1.583373189E0,1.530161034E-2,1.691653571E0
2.418834942E1,8.566806316E-1,1.186046362E0,1.100060530E-2,1.463122924E0
2.419829042E1,1.008706212E0,5.257555842E-1,-5.673959851E-3,1.137514550E0
2.420823042E1,9.862819314E-1,-2.058027536E-1,-2.310381643E-2,1.007789962E0
2.421817142E1,8.656207919E-1,-8.244728446E-1,-1.209586114E-2,1.195492006E0
2.422811142E1,7.458168864E-1,-1.217598796E0,2.293402702E-2,1.428046087E0
2.423805142E1,6.625990272E-1,-1.365268946E0,6.453759968E-2,1.518934451E0
2.424799242E1,6.299188733E-1,-1.349005580E0,1.280840784E-1,1.494329071E0
2.425793242E1,6.369298697E-1,-1.238972783E0,2.038895339E-1,1.407943237E0
2.426787342E1,6.971428990E-1,-1.057573199E0,2.540797293E-1,1.291907815E0
2.427781342E1,7.742302418E-1,-8.449620605E-1,2.518393099E-1,1.173378195E0
2.428775442E1,8.583354950E-1,-5.793780684E-1,2.467678636E-1,1.064571814E0
2.429769442E1,9.097446799E-1,-3.309707642E-1,2.768532038E-1,1.006888636E0
2.430763442E1,9.336297512E-1,-2.085814625E-1,2.870709598E-1,9.987895048E-1
2.431757542E1,9.483543038E-1,-1.398751289E-1,2.587674558E-1,9.929257442E-1
2.432751542E1,9.357919097E-1,-9.030596912E-2,2.333281636E-1,9.686607756E-1
2.433745642E1,8.819724321E-1,-8.910603076E-2,2.243968248E-1,9.144228731E-1
2.434739642E1,8.074601293E-1,-1.277932376E-1,2.241337001E-1,8.476785284E-1
2.435733642E1,7.684878111E-1,-1.953805685E-1,2.162432075E-1,8.218930631E-1
2.436727742E1,7.818611264E-1,-2.847171128E-1,1.930726469E-1,8.541941830E-1
2.437721742E1,8.395313025E-1,-3.925710917E-1,1.618780792E-1,9.408131495E-1
2.438715842E1,8.991275430E-1,-4.931767881E-1,1.178973168E-1,1.032256490E0
2.439709842E1,9.517782927E-1,-5.375644565E-1,7.345227897E-2,1.095560450E0
2.440703942E1,1.009986401E0,-5.147350430E-1,2.284636348E-2,1.133819496E0
2.441697942E1,1.066883683E0,-4.315161705E-1,-3.999862447E-2,1.151541093E0
2.442691942E1,1.070535898E0,-2.834137976E-1,-5.067816749E-2,1.108575106E0
2.443686042E1,9.759410024E-1,-4.706144705E-2,-4.857437313E-2,9.782817026E-1
2.444680042E1,7.794982791E-1,2.785105407E-1,-3.896355629E-2,8.286759603E-1
2.445674142E1,5.030154586E-1,6.305776834E-1,-1.518816687E-2,8.067734793E-1
2.446668142E1,2.117561847E-1,9.103658795E-1,2.258238196E-2,9.349420733E-1
2.447662242E1,-2.775752358E-2,1.026503444E0,6.863549352E-2,1.029169875E0
2.448656242E1,-1.927193105E-1,9.372923374E-1,1.252364665E-1,9.650605323E-1
2.449650242E1,-2.751211226E-1,6.818224192E-1,1.710993797E-1,7.548830645E-1
2.450644342E1,-2.933464646E-1,3.225726485E-1,1.912986487E-1,4.761306910E-1
2.451638342E1,-2.879885435E-1,-9.432909638E-2,1.744954735E-1,3.496913638E-1
2.452632442E1,-3.102104962E-1,-5.277252793E-1,1.213049442E-1,6.240508087E-1
2.453626442E1,-3.362442851E-1,-9.414414763E-1,6.554161012E-2,1.001832309E0
2.454620442E1,-3.020626307E-1,-1.296086907E0,8.042366244E-3,1.330844763E0
2.455614542E1,-1.658509076E-1,-1.536608696E0,-8.257127553E-2,1.547737324E0
2.456608542E1,5.921523646E-2,-1.632292867E0,-2.334212512E-1,1.649961190E0
2.457602642E1,3.025004268E-1,-1.552990437E0,-4.272075891E-1,1.638838652E0
2.458596642E1,4.589355588E-1,-1.260888219E0,-6.327389479E-1,1.483515933E0
2.459590742E1,4.668549299E-1,-7.201122642E-1,-7.608054876E-1,1.146882814E0
2.460584742E1,2.686156034E-1,1.256925017E-1,-7.355166078E-1,7.930558793E-1
2.461578742E1,-2.185258120E-1,1.219066858E0,-6.140474677E-1,1.382364579E0
2.462572842E1,-8.894975185E-1,2.249549866E0,-5.139110088E-1,2.473011314E0
2.463566842E1,-1.542476177E0,3.057056189E0,-5.558943748E-1,3.468983115E0
2.464560942E1,-2.063562155E0,3.529024124E0,-7.060753703E-1,4.148595240E0
2.465554942E1,-2.437781096E0,3.599066973E0,-8.633692265E-1,4.431869376E0
2.466549042E1,-2.761155128E0,3.260753393E0,-9.559870362E-1,4.378401712E0
2.467543042E1,-3.027445555E0,2.500137568E0,-9.877647161E-1,4.048678004E0
2.468537042E1,-3.131560802E0,1.435244441E0,-1.025025606E0,3.594061374E0
2.469531142E1,-3.050438166E0,3.432932794E-1,-1.123592138E0,3.268865640E0
2.470525142E1,-2.864179850E0,-5.596355200E-1,-1.242609620E0,3.171875911E0
2.471519242E1,-2.664118767E0,-1.194090128E0,-1.290682554E0,3.192059131E0
2.472513242E1,-2.487221479E0,-1.577053547E0,-1.239868045E0,3.195409418E0
2.473507242E1,-2.348903656E0,-1.781484723E0,-1.118206143E0,3.153001932E0
2.474501342E1,-2.242498159E0,-1.858030438E0,-9.441564679E-1,3.061454971E0
2.475495342E1,-2.131794453E0,-1.781602740E0,-7.167917490E-1,2.869223993E0
2.476489442E1,-1.978157282E0,-1.474593759E0,-4.557798505E-1,2.509037317E0
2.477483442E1,-1.788302779E0,-8.794022799E-1,-2.138544917E-1,2.004272672E0
2.478477542E1,-1.629186034E0,-5.659205094E-2,-4.532407597E-2,1.630798598E0
2.479471542E1,-1.519423723E0,8.605504632E-1,2.318466827E-2,1.746348499E0
2.480465542E1,-1.444608331E0,1.703426123E0,-3.913835809E-2,2.233849949E0
2.481459642E1,-1.362758994E0,2.279710054E0,-2.452549189E-1,2.667272012E0
2.482453642E1,-1.218385816E0,2.650904655E0,-5.285984874E-1,2.964991711E0
2.483447742E1,-1.006134272E0,2.821891785E0,-7.801753283E-1,3.095812165E0
2.484441742E1,-7.777226567E-1,2.701275587E0,-9.340623617E-1,2.962130116E0
2.485435842E1,-5.882310867E-1,2.209498167E0,-1.011558175E0,2.500229570E0
2.486429842E1,-4.463690221E-1,1.543425441E0,-1.001197696E0,1.893093823E0
2.487423842E1,-3.826837242E-1,9.907364845E-1,-9.009400606E-1,1.392730630E0
2.488417942E1,-3.636413217E-1,7.062816024E-1,-7.459347844E-1,1.089718962E0
2.489411942E1,-3.772063851E-1,5.219601393E-1,-6.202004552E-1,8.940780998E-1
2.490406042E1,-3.796967268E-1,3.092982173E-1,-5.458740592E-1,7.333576754E-1
2.491400042E1,-3.541646004E-1,-5.581818987E-3,-5.278636813E-1,6.356915816E-1
2.492394042E1,-2.943433523E-1,-4.037720561E-1,-5.386116505E-1,7.346920391E-1
2.493388142E1,-1.850843877E-1,-7.507107854E-1,-5.607292652E-1,9.551126754E-1
2.494382142E1,-5.126480013E-2,-9.210937023E-1,-5.614765286E-1,1.079952582E0
2.495376242E1,5.414266884E-2,-9.514200091E-1,-5.206204653E-1,1.085899227E0
2.496370242E1,1.249659806E-1,-9.478159547E-1,-4.235106707E-1,1.045625587E0
2.497364342E1,1.824440062E-1,-9.726008773E-1,-3.074710071E-1,1.036231973E0
2.498358342E1,2.546401620E-1,-9.984412789E-1,-1.981434822E-1,1.049279486E0
2.499352342E1,3.552426398E-1,-9.367156625E-1,-6.178861111E-2,1.003718784E0
2.500346442E1,4.464758635E-1,-8.865054846E-1,8.396539837E-2,9.961339563E-1
2.501340442E1,4.990874827E-1,-8.847019672E-1,2.184346616E-1,1.038989696E0
2.502334542E1,5.036851764E-1,-9.298340082E-1,3.968696594E-1,1.129511207E0
2.503328542E1,4.820829034E-1,-1.005371332E0,5.773304105E-1,1.255581875E0
2.504322642E1,4.442175627E-1,-1.033343792E0,7.071624398E-1,1.328611061E0
2.505316642E1,4.171516895E-1,-9.156965017E-1,7.712861896E-1,1.267832008E0
2.506310642E1,4.273689091E-1,-6.285846233E-1,7.333257794E-1,1.056186306E0
2.507304742E1,4.897797704E-1,-2.828387022E-1,5.765340328E-1,8.076344754E-1
2.508298742E1,5.693361163E-1,-2.062092163E-2,3.633110225E-1,6.756950013E-1
2.509292842E1,5.893927813E-1,2.589735575E-2,1.679901183E-1,6.134127513E-1
2.510286842E1,4.822122157E-1,-2.657756954E-2,-1.677174494E-2,4.832352218E-1
2.511280842E1,3.461769521E-1,-9.873183072E-2,-1.988418996E-1,4.112475625E-1
2.512274875E1,3.036414683E-1,-1.404217482E-1,-3.598856330E-1,4.913594178E-1
2.513268875E1,3.427637517E-1,-1.005082056E-1,-5.183404088E-1,6.294963608E-1
2.514262975E1,3.901706934E-1,-4.977365583E-2,-6.591915488E-1,7.676223582E-1
2.515256975E1,4.143463969E-1,-1.008998454E-1,-7.282223701E-1,8.439025630E-1
2.516251075E1,4.378117621E-1,-3.661932945E-1,-6.795086265E-1,8.874168363E-1
2.517245075E1,4.758939743E-1,-8.200739622E-1,-4.659117460E-1,1.056442205E0
2.518239075E1,4.555569887E-1,-1.128738880E0,-2.957184315E-1,1.252610482E0
2.519233175E1,3.650501072E-1,-1.122965932E0,-2.752797604E-1,1.212473922E0
2.520227175E1,2.768970728E-1,-9.584293962E-1,-2.875183225E-1,1.038231998E0
2.521221275E1,2.057767361E-1,-7.707115412E-1,-2.336801142E-1,8.312320618E-1
2.522215275E1,1.610891521E-1,-5.649442673E-1,-9.748232365E-2,5.954952086E-1
2.523209375E1,1.686257571E-1,-2.631954551E-1,1.349930763E-1,3.404843964E-1
2.524203375E1,1.094047725E-1,3.654250503E-1,4.283240139E-1,5.735558670E-1
2.525197375E1,-5.007507801E-1,1.555264115E0,7.185706496E-1,1.784920612E0
2.526191475E1,-1.569857955E0,2.204974174E0,7.290115356E-1,2.803180859E0
2.527185475E1,-1.844050884E0,1.417016983E0,3.250586987E-1,2.348217186E0
2.528179575E1,-1.343153477E0,6.242890954E-1,1.550938282E-2,1.481228773E0
2.529173575E1,-5.009844899E-1,3.191772401E-1,2.025216073E-2,5.943649719E-1
2.530167575E1,3.765236139E-1,6.944704056E-2,1.960373074E-1,4.301436378E-1
2.531161675E1,1.052268028E0,-1.149935946E-1,3.775732517E-1,1.123856348E0
2.532155675E1,1.340819478E0,-2.496041209E-1,5.905406475E-1,1.486215780E0
2.533149775E1,1.323073149E0,-2.889223099E-1,9.296180606E-1,1.642616327E0
2.534143775E1,1.110646367E0,-1.181851774E-1,1.255313635E0,1.680272422E0
2.535137875E1,7.235711813E-1,1.498452574E-1,1.435154438E0,1.614210989E0
2.536131875E1,3.201365769E-1,3.614248633E-1,1.415251017E0,1.495343037E0
2.537125875E1,6.733360142E-2,4.704525471E-1,1.292302608E0,1.376918823E0
2.538119975E1,-3.052477725E-2,4.462931454E-1,1.172343969E0,1.254790706E0
2.539113975E1,-1.473012473E-2,2.049489617E-1,1.045333385E0,1.065337008E0
2.540108075E1,1.156156287E-1,-2.636544704E-1,9.588081241E-1,1.001096235E0
2.541102075E1,3.554417789E-1,-8.376917243E-1,9.428395629E-1,1.310348322E0
2.542096175E1,6.302562952E-1,-1.420337558E0,9.857364297E-1,1.840178819E0
2.543090175E1,8.704391122E-1,-1.941704512E0,1.039335132E0,2.368142347E0
2.544084175E1,1.054603457E0,-2.385078192E0,1.093570471E0,2.827840662E0
2.545078275E1,1.464838505E0,-2.402006865E0,1.167001843E0,3.045863117E0
2.546072275E1,2.384443760E0,-1.095695853E0,1.306025267E0,2.931181237E0
2.547066375E1,2.775536776E0,4.865857363E-1,1.140531063E0,3.039931114E0
2.548060375E1,2.436026335E0,1.476473331E0,7.182801366E-1,2.937707296E0
2.549054475E1,1.760825038E0,1.993745089E0,2.613199949E-1,2.672791131E0
