"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.885555004E1,8.290060730E0,-4.380790100E0,2.983296204E0,9.839536831E0
2.886549104E1,8.315657501E0,-4.375700684E0,2.967878265E0,9.854197966E0
2.887543204E1,8.324189758E0,-4.375850372E0,2.936743011E0,9.852139926E0
2.888537404E1,8.368647308E0,-4.366120605E0,2.935844879E0,9.885163229E0
2.889531504E1,8.402626648E0,-4.346661072E0,2.935246124E0,9.905214125E0
2.890525604E1,8.422086182E0,-4.350552979E0,2.902613983E0,9.913829472E0
2.891519804E1,8.386909332E0,-4.364324341E0,2.892285461E0,9.887006134E0
2.892513904E1,8.389454041E0,-4.342918854E0,2.930306396E0,9.890934175E0
2.893508004E1,8.402327271E0,-4.365372162E0,2.956352234E0,9.919455439E0
2.894502204E1,8.379424896E0,-4.368066559E0,2.981200562E0,9.908699402E0
2.895496304E1,8.368647308E0,-4.368216248E0,2.994971924E0,9.903808751E0
2.896490504E1,8.346493378E0,-4.377496948E0,2.979703674E0,9.884587256E0
2.897484604E1,8.326734467E0,-4.389322357E0,2.953358459E0,9.865241194E0
2.898478704E1,8.349936218E0,-4.349205780E0,2.954106903E0,9.867308314E0
2.899472904E1,8.342751160E0,-4.332889709E0,2.934647369E0,9.848227522E0
2.900467004E1,8.361611938E0,-4.324806519E0,2.895728302E0,9.849149610E0
2.901461104E1,8.383167114E0,-4.324207764E0,2.862048340E0,9.857361937E0
2.902455304E1,8.409512329E0,-4.323309631E0,2.861599274E0,9.879253726E0
2.903449404E1,8.401878204E0,-4.348756714E0,2.881956940E0,9.889839135E0
2.904443604E1,8.389753418E0,-4.372856598E0,2.873574371E0,9.887733153E0
2.905437704E1,8.400381317E0,-4.358336792E0,2.899320831E0,9.897856695E0
2.906431804E1,8.403824158E0,-4.333488464E0,2.923869781E0,9.897090342E0
2.907426004E1,8.406518555E0,-4.326004028E0,2.942880249E0,9.901737687E0
2.908420104E1,8.403824158E0,-4.330794067E0,2.959346008E0,9.906450753E0
2.909414204E1,8.372239838E0,-4.332141266E0,2.982547760E0,9.887236165E0
2.910408404E1,8.345445557E0,-4.350253601E0,2.997965698E0,9.877194250E0
2.911402504E1,8.333769836E0,-4.332440643E0,2.987188110E0,9.856219073E0
2.912396704E1,8.325536957E0,-4.327051849E0,2.969375153E0,9.841500502E0
2.913390804E1,8.337961121E0,-4.339476013E0,2.941533051E0,9.849125058E0
2.914384904E1,8.345744934E0,-4.349505157E0,2.915187836E0,9.852308041E0
2.915379104E1,8.349187775E0,-4.361180878E0,2.911445618E0,9.859277394E0
2.916373204E1,8.351882172E0,-4.344266052E0,2.921025696E0,9.856925203E0
2.917367304E1,8.360414429E0,-4.328249359E0,2.945424957E0,9.864370234E0
2.918361504E1,8.379873962E0,-4.332889709E0,2.970123596E0,9.890290948E0
2.919355604E1,8.385412445E0,-4.338727570E0,3.001857605E0,9.907110975E0
2.920349804E1,8.357420654E0,-4.337679749E0,3.045267334E0,9.896241647E0
2.921343904E1,8.372389526E0,-4.324507141E0,3.046764221E0,9.903587260E0
2.922338004E1,8.386011200E0,-4.335434418E0,3.037782898E0,9.917121577E0
2.923332204E1,8.372988281E0,-4.325105896E0,3.033890991E0,9.900402432E0
2.924326304E1,8.373437347E0,-4.333937531E0,3.026556244E0,9.902399216E0
2.925320404E1,8.380323029E0,-4.337530060E0,2.981050873E0,9.895991380E0
2.926314604E1,8.345146179E0,-4.360432434E0,2.957400055E0,9.869197072E0
2.927308704E1,8.328081665E0,-4.382137299E0,2.941832428E0,9.859738818E0
2.928302804E1,8.328530731E0,-4.409829712E0,2.940784607E0,9.872144465E0
2.929297004E1,8.278684387E0,-4.405339050E0,2.930306396E0,9.824984626E0
2.930291104E1,8.242609406E0,-4.407584381E0,2.917882233E0,9.791907200E0
2.931285304E1,8.240663452E0,-4.442611542E0,2.897075500E0,9.799917239E0
2.932279404E1,8.249046021E0,-4.459376678E0,2.974614258E0,9.837740116E0
2.933273504E1,8.320447540E0,-4.460723877E0,2.953358459E0,9.891927566E0
2.934267704E1,8.253985748E0,-4.452041931E0,2.873574371E0,9.808485498E0
2.935261804E1,8.396788788E0,-4.437372437E0,2.900668030E0,9.930267424E0
2.936255904E1,8.483009491E0,-4.400249634E0,2.958597565E0,1.000384658E1
2.937250104E1,8.441246338E0,-4.355492706E0,2.925516357E0,9.938994034E0
2.938244204E1,8.450676727E0,-4.366120605E0,2.890788574E0,9.941509185E0
2.939238404E1,8.449778595E0,-4.385729828E0,2.855761414E0,9.939253376E0
2.940232504E1,8.414302368E0,-4.387975159E0,2.833308105E0,9.903658170E0
2.941226604E1,8.380472717E0,-4.420906677E0,2.806513824E0,9.881966336E0
2.942220804E1,8.354576569E0,-4.435875549E0,2.797682190E0,9.864226638E0
2.943214904E1,8.304281158E0,-4.447102203E0,2.774031372E0,9.820033280E0
2.944209004E1,8.284671936E0,-4.447102203E0,2.752176819E0,9.797294746E0
2.945203204E1,8.277337189E0,-4.449796600E0,2.762355652E0,9.795182973E0
2.946197304E1,8.295748901E0,-4.417613525E0,2.789149933E0,9.803780722E0
2.947191504E1,8.326435089E0,-4.400549011E0,2.820584564E0,9.831075739E0
2.948185604E1,8.324339447E0,-4.384083252E0,2.854863281E0,9.831838971E0
2.949179704E1,8.335566101E0,-4.363126831E0,2.870879974E0,9.836690998E0
2.950173904E1,8.346643066E0,-4.372407532E0,2.902613983E0,9.859491165E0
2.951168004E1,8.353828125E0,-4.367767181E0,2.948718109E0,9.877184466E0
2.952162104E1,8.355325012E0,-4.360432434E0,2.951113129E0,9.875925059E0
2.953156304E1,8.367000732E0,-4.354744263E0,2.962938538E0,9.886834864E0
2.954150404E1,8.376431122E0,-4.356241150E0,2.956801300E0,9.893639837E0
2.955144604E1,8.347541199E0,-4.365821228E0,2.987188110E0,9.882567069E0
2.956138704E1,8.317453766E0,-4.382436676E0,3.004252625E0,9.869717433E0
2.957132804E1,8.323890381E0,-4.378095703E0,3.018323364E0,9.877507225E0
2.958127004E1,8.325986023E0,-4.350552979E0,3.016976166E0,9.866686357E0
2.959121104E1,8.280630341E0,-4.336631927E0,2.998414764E0,9.816603609E0
2.960115204E1,8.284222870E0,-4.369114380E0,3.001857605E0,9.835072857E0
2.961109404E1,8.293802948E0,-4.384831696E0,2.980601807E0,9.843673271E0
2.962103504E1,8.308173065E0,-4.406536560E0,2.951262817E0,9.856635144E0
2.963097604E1,8.294551392E0,-4.453987885E0,2.970123596E0,9.872143893E0
2.964091804E1,8.303233337E0,-4.446653137E0,2.979404297E0,9.878930000E0
2.965085904E1,8.288414154E0,-4.427492981E0,3.015329590E0,9.868774788E0
2.966080104E1,8.310568085E0,-4.399501190E0,3.032843170E0,9.880247482E0
2.967074204E1,8.325686646E0,-4.348008270E0,3.012635193E0,9.863985241E0
2.968068304E1,8.377778320E0,-4.316723328E0,3.018772430E0,9.896173849E0
2.969062504E1,8.390501862E0,-4.311633911E0,3.002007294E0,9.899634148E0
2.970056604E1,8.362210693E0,-4.288731537E0,2.993774414E0,9.863187675E0
2.971050704E1,8.374036102E0,-4.290976868E0,3.000360718E0,9.876189931E0
2.972044904E1,8.386609955E0,-4.309238892E0,2.990181885E0,9.891711382E0
2.973039004E1,8.352031860E0,-4.319417725E0,2.975512390E0,9.862427676E0
2.974033204E1,8.357869720E0,-4.320465546E0,2.938838654E0,9.856834250E0
2.975027304E1,8.329578552E0,-4.360731812E0,2.913690948E0,9.843142574E0
2.976021404E1,8.333171082E0,-4.380041656E0,2.920726318E0,9.856832524E0
2.977015604E1,8.336763611E0,-4.362977142E0,2.947819977E0,9.860367116E0
2.978009704E1,8.353229370E0,-4.360133057E0,2.929857330E0,9.867687934E0
2.979003804E1,8.352630615E0,-4.361031189E0,2.919977875E0,9.864649108E0
2.979998004E1,8.363557892E0,-4.373904419E0,2.928959198E0,9.882253916E0
2.980992104E1,8.356073456E0,-4.408632202E0,2.937341766E0,9.893835361E0
2.981986304E1,8.355325012E0,-4.417613525E0,2.927911377E0,9.894414098E0
2.982980404E1,8.349038086E0,-4.427492981E0,2.901266785E0,9.885670438E0
2.983974504E1,8.356672211E0,-4.444856873E0,2.936892700E0,9.910401697E0
2.984968704E1,8.334368591E0,-4.415218506E0,2.925216980E0,9.874854361E0
2.985962804E1,8.356522522E0,-4.397704926E0,2.887196045E0,9.874572308E0
2.986956904E1,8.367000732E0,-4.386777649E0,2.834954681E0,9.863441967E0
2.987951104E1,8.367000732E0,-4.380939789E0,2.813698883E0,9.854757029E0
2.988945204E1,8.367749176E0,-4.403542786E0,2.785258026E0,9.857386956E0
2.989939404E1,8.379873962E0,-4.416565704E0,2.768043823E0,9.868657804E0
2.990933504E1,8.375982056E0,-4.402644653E0,2.765050049E0,9.858288752E0
2.991927604E1,8.378227386E0,-4.396806793E0,2.791544952E0,9.865055871E0
2.992921804E1,8.384065247E0,-4.394860840E0,2.809657288E0,9.874286097E0
2.993915904E1,8.372389526E0,-4.396657104E0,2.834056549E0,9.872151569E0
2.994910004E1,8.356522522E0,-4.405339050E0,2.875670013E0,9.874611832E0
2.995904204E1,8.335865479E0,-4.407734070E0,2.913840637E0,9.869409312E0
2.996898304E1,8.357270966E0,-4.390819244E0,2.917133789E0,9.880938274E0
2.997892404E1,8.357869720E0,-4.389022980E0,2.914140015E0,9.879763206E0
2.998886604E1,8.363707581E0,-4.367018738E0,2.896925812E0,9.869885324E0
2.999880704E1,8.406069489E0,-4.376000061E0,2.874322815E0,9.903186983E0
3.000874904E1,8.392747192E0,-4.372856598E0,2.850222931E0,9.883514103E0
3.001869004E1,8.394992523E0,-4.354444885E0,2.830164642E0,9.871520735E0
3.002863104E1,8.403375092E0,-4.370012512E0,2.834206238E0,9.886680296E0
3.003857304E1,8.382568359E0,-4.370012512E0,2.883154449E0,9.883169595E0
3.004851404E1,8.368347931E0,-4.381239166E0,2.927162933E0,9.889023539E0
3.005845504E1,8.346343689E0,-4.383185120E0,2.949616241E0,9.877955291E0
3.006839704E1,8.322543182E0,-4.406686249E0,2.995271301E0,9.882067541E0
3.007833804E1,8.348738708E0,-4.414619751E0,3.023113403E0,9.916124254E0
3.008828004E1,8.337062988E0,-4.391717377E0,3.026556244E0,9.897163406E0
3.009822104E1,8.335566101E0,-4.384682007E0,3.020868073E0,9.891043546E0
3.010816204E1,8.344248047E0,-4.379891968E0,3.024310913E0,9.897291832E0
3.011810404E1,8.337811432E0,-4.360881500E0,3.015778656E0,9.880855623E0
3.012804504E1,8.357121277E0,-4.360282745E0,2.973117371E0,9.883975342E0
3.013798604E1,8.354875946E0,-4.366120605E0,2.935545502E0,9.873418284E0
3.014792804E1,8.347541199E0,-4.385430450E0,2.919229431E0,9.870934341E0
3.015786904E1,8.312813416E0,-4.389921112E0,2.918630676E0,9.843407910E0
3.016781004E1,8.299790497E0,-4.384682007E0,2.913391571E0,9.828520186E0
3.017775204E1,8.288114777E0,-4.409829712E0,2.905308380E0,9.827525702E0
3.018769304E1,8.274044037E0,-4.422553253E0,2.940335541E0,9.831803247E0
3.019763504E1,8.251890106E0,-4.420008545E0,2.957400055E0,9.817147292E0
3.020757604E1,8.242908783E0,-4.428540802E0,2.970872040E0,9.817514936E0
3.021751704E1,8.286917267E0,-4.432432709E0,2.949915619E0,9.849947191E0
3.022745904E1,8.294252014E0,-4.441414032E0,2.963237915E0,9.864155008E0
3.023740004E1,8.296197968E0,-4.444707184E0,2.977608032E0,9.871599276E0
3.024734104E1,8.318800964E0,-4.444856873E0,2.948718109E0,9.882010959E0
3.025728304E1,8.322094116E0,-4.423152008E0,2.947670288E0,9.874729581E0
3.026722404E1,8.359216919E0,-4.411925354E0,2.925366669E0,9.894410694E0
3.027716604E1,8.338110809E0,-4.399800568E0,2.933749237E0,9.873663023E0
3.028710704E1,8.335266724E0,-4.415218506E0,2.887944489E0,9.864636292E0
3.029704804E1,8.317154388E0,-4.428391113E0,2.869383087E0,9.849825596E0
3.030699004E1,8.303682404E0,-4.428241425E0,2.855012970E0,9.834203711E0
3.031693104E1,8.287216644E0,-4.446653137E0,2.847079468E0,9.826319012E0
3.032687204E1,8.308173065E0,-4.446952515E0,2.859054565E0,9.847604752E0
3.033681404E1,8.329428864E0,-4.430636444E0,2.892584839E0,9.867977074E0
3.034675504E1,8.346343689E0,-4.439168701E0,2.911146240E0,9.891533964E0
3.035669704E1,8.357720032E0,-4.430486755E0,2.924019470E0,9.901039687E0
3.036663804E1,8.372389526E0,-4.403393097E0,2.910697174E0,9.897420633E0
3.037657904E1,8.391849060E0,-4.390070801E0,2.895129547E0,9.903414935E0
3.038652104E1,8.412805481E0,-4.392166443E0,2.870879974E0,9.915057940E0
3.039646204E1,8.401429138E0,-4.406237183E0,2.822530518E0,9.897758140E0
3.040640304E1,8.397537231E0,-4.417613525E0,2.820434875E0,9.898928917E0
3.041634504E1,8.361911316E0,-4.437522125E0,2.807861023E0,9.874069424E0
3.042628604E1,8.344547424E0,-4.441114655E0,2.854114838E0,9.874256559E0
3.043622804E1,8.320297852E0,-4.430786133E0,2.870430908E0,9.853861968E0
3.044616904E1,8.284671936E0,-4.443359985E0,2.862796783E0,9.827249995E0
3.045611004E1,8.267158356E0,-4.435426483E0,2.845732269E0,9.803933268E0
3.046605204E1,8.327482910E0,-4.442162476E0,2.844983826E0,9.857672750E0
3.047599304E1,8.366551666E0,-4.489913177E0,2.849324799E0,9.913483693E0
3.048593404E1,8.340505829E0,-4.524341583E0,2.872526550E0,9.913884860E0
3.049587604E1,8.302484894E0,-4.517605591E0,2.852468262E0,9.873023391E0
3.050581704E1,8.267757111E0,-4.524640961E0,2.862347717E0,9.849934919E0
3.051575904E1,8.281827850E0,-4.483326874E0,2.890189819E0,9.850994345E0
3.052570004E1,8.278235321E0,-4.467160492E0,2.933749237E0,9.853506354E0
3.053564104E1,8.273145905E0,-4.470902710E0,2.933150482E0,9.850750527E0
3.054558304E1,8.282576294E0,-4.420158234E0,2.955454102E0,9.842437596E0
3.055552404E1,8.271798706E0,-4.425696716E0,2.982847137E0,9.844126284E0
3.056546504E1,8.279283142E0,-4.422553253E0,2.994073792E0,9.852410086E0
3.057540704E1,8.296946411E0,-4.409829712E0,2.974015503E0,9.855490148E0
3.058534804E1,8.325536957E0,-4.402195587E0,2.967429199E0,9.874184911E0
3.059528963E1,8.322543182E0,-4.373155975E0,2.944676514E0,9.851920522E0
3.060523162E1,8.362360382E0,-4.348607025E0,2.927462311E0,9.869624603E0
3.061517262E1,8.375532990E0,-4.347110138E0,2.937042389E0,9.882972094E0
3.062511462E1,8.409961395E0,-4.331243134E0,2.954855347E0,9.910514006E0
3.063505562E1,8.436605988E0,-4.306993561E0,2.961890717E0,9.924681896E0
3.064499663E1,8.442144470E0,-4.291276245E0,2.964884491E0,9.923476967E0
3.065493862E1,8.455167389E0,-4.283642120E0,2.940485229E0,9.924006186E0
3.066487963E1,8.469387817E0,-4.279450836E0,2.931653595E0,9.931707923E0
3.067482063E1,8.461903381E0,-4.281995544E0,2.899919586E0,9.917097775E0
3.068476263E1,8.450377350E0,-4.252806244E0,2.884052582E0,9.890045379E0
3.069470363E1,8.467591553E0,-4.261787567E0,2.887794800E0,9.909707300E0
3.070464562E1,8.467142487E0,-4.278852081E0,2.885250092E0,9.915933900E0
3.071458663E1,8.420439606E0,-4.227508850E0,2.909799042E0,9.861164469E0
3.072452763E1,8.418643341E0,-4.247567139E0,2.907853088E0,9.867674087E0
3.073446963E1,8.420140228E0,-4.267326050E0,2.909499664E0,9.877956336E0
3.074441063E1,8.418942719E0,-4.259991302E0,2.945125580E0,9.884325322E0
3.075435163E1,8.382718048E0,-4.322411499E0,2.979853363E0,9.891042873E0
3.076429363E1,8.369994507E0,-4.334536285E0,3.014730835E0,9.896141413E0
3.077423463E1,8.365354156E0,-4.350702667E0,2.996917877E0,9.893901183E0
3.078417663E1,8.350984039E0,-4.375251617E0,3.018023987E0,9.899001461E0
3.079411763E1,8.328231354E0,-4.381688232E0,3.018173676E0,9.882712258E0
3.080405862E1,8.307873688E0,-4.392465820E0,3.012335815E0,9.868570730E0
3.081400063E1,8.289312286E0,-4.390370178E0,3.027154999E0,9.856556999E0
3.082394162E1,8.249046021E0,-4.407285004E0,3.052901459E0,9.838248252E0
3.083388262E1,8.257877655E0,-4.404291229E0,3.046764221E0,9.842413160E0
3.084382463E1,8.227490845E0,-4.391417999E0,3.020119629E0,9.802922024E0
3.085376562E1,8.235723724E0,-4.394411774E0,3.017275543E0,9.810298253E0
3.086370663E1,8.282127228E0,-4.402195587E0,3.006797333E0,9.849557737E0
3.087364862E1,8.279732208E0,-4.391118622E0,2.957849121E0,9.827754556E0
3.088358963E1,8.274642792E0,-4.392914886E0,2.922372894E0,9.813647531E0
3.089353162E1,8.291258240E0,-4.393064575E0,2.931503906E0,9.830447330E0
3.090347262E1,8.275690613E0,-4.393663330E0,2.945125580E0,9.821664689E0
3.091341363E1,8.283773804E0,-4.408632202E0,2.985092468E0,9.847219068E0
3.092335562E1,8.284522247E0,-4.429588623E0,3.023861847E0,9.869057944E0
3.093329663E1,8.279432831E0,-4.421355743E0,3.040028229E0,9.866061334E0
3.094323763E1,8.292455750E0,-4.404141541E0,3.040776672E0,9.869529261E0
3.095317963E1,8.333620148E0,-4.417014771E0,3.033441925E0,9.907624042E0
3.096312063E1,8.330177307E0,-4.391268311E0,3.027005310E0,9.891301860E0
3.097306263E1,8.356522522E0,-4.351301422E0,3.026107178E0,9.895585752E0
3.098300363E1,8.365054779E0,-4.342769165E0,3.034040680E0,9.901474048E0
3.099294463E1,8.400830383E0,-4.332141266E0,3.030148773E0,9.925885384E0
3.100288663E1,8.413254547E0,-4.302802277E0,3.022364960E0,9.921272572E0
3.101282763E1,8.416248322E0,-4.267625427E0,3.005599823E0,9.903509120E0
3.102276863E1,8.448880463E0,-4.262985077E0,2.970872040E0,9.918805549E0
3.103271063E1,8.455766144E0,-4.235592041E0,2.924767914E0,9.899216553E0
3.104265163E1,8.466543732E0,-4.243675232E0,2.857857056E0,9.892344979E0
3.105259363E1,8.406069489E0,-4.223766632E0,2.820434875E0,9.821255607E0
3.106253463E1,8.528963928E0,-4.198469238E0,2.863395538E0,9.928212510E0
3.107247562E1,8.603359222E0,-4.116439819E0,2.972967682E0,9.990065242E0
3.108241763E1,8.621621246E0,-4.109703827E0,2.929557953E0,9.990211622E0
3.109235862E1,8.639284515E0,-4.177213440E0,2.896476746E0,1.002376808E1
3.110229962E1,8.630752258E0,-4.297114105E0,2.887046356E0,1.006429883E1
3.111224163E1,8.541837158E0,-4.377197571E0,2.881657562E0,1.002131683E1
3.112218262E1,8.451425171E0,-4.466112671E0,2.906505890E0,9.991022285E0
3.113212363E1,8.322243805E0,-4.568050690E0,2.977458344E0,9.949476732E0
3.114206562E1,8.202193451E0,-4.575086060E0,3.033441925E0,9.869607883E0
3.115200663E1,8.149802399E0,-4.555327148E0,3.043770447E0,9.820123375E0
3.116194862E1,8.171656952E0,-4.479135590E0,3.020718384E0,9.796089655E0
3.117188963E1,8.265511780E0,-4.355043640E0,2.987487488E0,9.808678381E0
3.118183063E1,8.421487427E0,-4.247866516E0,2.936593323E0,9.878734775E0
3.119177262E1,8.516240387E0,-4.172423401E0,2.850671997E0,9.902615725E0
3.120171363E1,8.553812256E0,-4.180656281E0,2.785856781E0,9.920009529E0
3.121165463E1,8.527167664E0,-4.236340485E0,2.753224640E0,9.911579843E0
3.122159663E1,8.434809723E0,-4.332440643E0,2.749931488E0,9.873103878E0
3.123153763E1,8.303981781E0,-4.430786133E0,2.814896393E0,9.824032821E0
3.124147963E1,8.202941895E0,-4.507277069E0,2.934647369E0,9.808973315E0
3.125142063E1,8.124205627E0,-4.583768005E0,2.999761963E0,9.798582450E0
3.126136163E1,8.040978699E0,-4.626429291E0,3.048261108E0,9.764890281E0
3.127130363E1,8.009843445E0,-4.640350342E0,3.065774689E0,9.751380300E0
3.128124463E1,8.012687531E0,-4.618645477E0,3.104993134E0,9.755820307E0
3.129118562E1,8.064330139E0,-4.607568512E0,3.134332123E0,9.802405115E0
3.130112763E1,8.141569519E0,-4.571792908E0,3.106490021E0,9.840565272E0
3.131106863E1,8.157735901E0,-4.512965240E0,3.049009552E0,9.808770032E0
3.132101063E1,8.190966797E0,-4.481979675E0,2.960543518E0,9.795146594E0
3.133095163E1,8.250093842E0,-4.518354034E0,2.909349976E0,9.846008778E0
3.134089262E1,8.315956879E0,-4.557422791E0,2.877316589E0,9.909802826E0
3.135083463E1,8.344397736E0,-4.525688782E0,2.877316589E0,9.919162428E0
3.136077562E1,8.343200226E0,-4.476291504E0,2.883154449E0,9.897411541E0
3.137071662E1,8.366701355E0,-4.449796600E0,2.900069275E0,9.910236281E0
3.138065862E1,8.407266998E0,-4.392465820E0,2.901865540E0,9.919511983E0
3.139059962E1,8.406069489E0,-4.304598541E0,2.877166901E0,9.872672496E0
3.140054163E1,8.433312836E0,-4.278552704E0,2.846031647E0,9.875559466E0
3.141048262E1,8.420738983E0,-4.270319824E0,2.847229156E0,9.861601812E0
3.142042363E1,8.363707581E0,-4.263883209E0,2.850222931E0,9.811018055E0
3.143036562E1,8.343349915E0,-4.271667023E0,2.859803009E0,9.799852050E0
3.144030663E1,8.356223145E0,-4.280798035E0,2.892435150E0,9.824351284E0
3.145024763E1,8.316106567E0,-4.295467529E0,2.924019470E0,9.806047093E0
3.146018962E1,8.314609680E0,-4.308340759E0,2.939886475E0,9.815165139E0
3.147013063E1,8.333021393E0,-4.298311615E0,2.939587097E0,9.826286205E0
3.148007163E1,8.336464233E0,-4.301754456E0,2.968776398E0,9.839479692E0
3.149001363E1,8.368198242E0,-4.286635895E0,2.993325348E0,9.867217731E0
3.149995463E1,8.387208710E0,-4.295467529E0,3.002007294E0,9.889810869E0
3.150989663E1,8.416847076E0,-4.303999786E0,3.002456360E0,9.918793932E0
3.151983763E1,8.446186066E0,-4.303700409E0,2.981799316E0,9.937354951E0
3.152977863E1,8.502768402E0,-4.299060059E0,2.974913635E0,9.981437723E0
3.153972063E1,8.515342255E0,-4.278852081E0,2.944227448E0,9.974372367E0
3.154966163E1,8.488697662E0,-4.261488190E0,2.926564178E0,9.938966117E0
3.155960262E1,8.486152954E0,-4.260739746E0,2.928959198E0,9.937177523E0
3.156954463E1,8.462053070E0,-4.250560913E0,2.922073517E0,9.910203019E0
3.157948562E1,8.443791046E0,-4.223018188E0,2.943928070E0,9.889297363E0
3.158942763E1,8.446485443E0,-4.220024414E0,2.921175385E0,9.883571623E0
3.159936825E1,8.461753693E0,-4.233646088E0,2.903661804E0,9.897286831E0
3.160930925E1,8.462352448E0,-4.253105621E0,2.893183594E0,9.903071629E0
3.161925125E1,8.506660309E0,-4.254003754E0,2.872376862E0,9.935309073E0
3.162919225E1,8.508606262E0,-4.262236633E0,2.836002502E0,9.930052962E0
3.163913325E1,8.496331787E0,-4.286785583E0,2.843337250E0,9.932207770E0
3.164907525E1,8.460705872E0,-4.279450836E0,2.869832153E0,9.906219253E0
3.165901625E1,8.457113342E0,-4.248465271E0,2.890189819E0,9.895727383E0
3.166895725E1,8.441545715E0,-4.227957916E0,2.929857330E0,9.885311638E0
3.167889925E1,8.417146454E0,-4.215533752E0,2.949167175E0,9.864920997E0
3.168884025E1,8.395441589E0,-4.215234375E0,2.965333557E0,9.851134119E0
3.169878225E1,8.405620422E0,-4.215234375E0,2.992277527E0,9.867947118E0
3.170872325E1,8.431815948E0,-4.199067993E0,3.007994843E0,9.888160859E0
3.171866425E1,8.480913849E0,-4.162543945E0,3.002306671E0,9.912946946E0
3.172860625E1,8.506061554E0,-4.131558380E0,2.934048615E0,9.901085753E0
3.173854725E1,8.455317078E0,-4.249363403E0,2.921325073E0,9.903717302E0
3.174848825E1,8.531957703E0,-4.267176361E0,2.915187836E0,9.975039672E0
3.175843025E1,8.517288208E0,-4.182452545E0,2.919379120E0,9.927732982E0
3.176837125E1,8.565637665E0,-4.146976318E0,2.939587097E0,9.960358101E0
3.177831325E1,8.581354980E0,-4.178710327E0,2.949765930E0,9.990114731E0
3.178825425E1,8.544232178E0,-4.211941223E0,2.955005035E0,9.973785998E0
3.179819525E1,8.492140503E0,-4.239783325E0,2.973716125E0,9.946617544E0
3.180813725E1,8.465346222E0,-4.243675232E0,2.982398071E0,9.928019157E0
3.181807825E1,8.455317078E0,-4.258494415E0,2.970722351E0,9.922315902E0
3.182801925E1,8.405770111E0,-4.250560913E0,2.927013245E0,9.863652760E0
3.183796125E1,8.383765869E0,-4.274361420E0,2.871778107E0,9.838943296E0
3.184790225E1,8.378975830E0,-4.308191071E0,2.839295654E0,9.840190347E0
3.185784425E1,8.360713806E0,-4.339326324E0,2.867287445E0,9.846452437E0
3.186778525E1,8.382268982E0,-4.334386597E0,2.855611725E0,9.859201731E0
3.187772625E1,8.342302094E0,-4.361031189E0,2.853965149E0,9.836549920E0
3.188766825E1,8.288414154E0,-4.402944031E0,2.854713593E0,9.809847859E0
3.189760925E1,8.250991974E0,-4.445006561E0,2.855462036E0,9.797480050E0
3.190755025E1,8.187074890E0,-4.450694733E0,2.884801025E0,9.754945198E0
3.191749225E1,8.207432556E0,-4.461322632E0,2.904559937E0,9.782730560E0
3.192743325E1,8.208929443E0,-4.464316406E0,2.904559937E0,9.785351910E0
3.193737525E1,8.219557343E0,-4.487368469E0,2.912044373E0,9.807017952E0
3.194731625E1,8.228089600E0,-4.507576447E0,2.895428925E0,9.818513764E0
3.195725725E1,8.268206177E0,-4.459676056E0,2.837499390E0,9.813426858E0
3.196719925E1,8.318800964E0,-4.438569946E0,2.817890167E0,9.840927682E0
3.197714025E1,8.377478943E0,-4.437522125E0,2.805466003E0,9.886576533E0
3.198708125E1,8.395441589E0,-4.429738312E0,2.817141724E0,9.901631607E0
3.199702325E1,8.431067505E0,-4.405189362E0,2.845881958E0,9.929130712E0
3.200696425E1,8.433612213E0,-4.370910645E0,2.888393555E0,9.928418411E0
3.201690525E1,8.425229645E0,-4.351151733E0,2.932402039E0,9.925522540E0
3.202684725E1,8.390950928E0,-4.357139282E0,2.952909393E0,9.905170068E0
3.203678825E1,8.377928009E0,-4.355792084E0,2.959046631E0,9.895380708E0
3.204673025E1,8.407416687E0,-4.381239166E0,2.974763947E0,9.936253445E0
3.205667125E1,8.366252289E0,-4.359234924E0,2.971021729E0,9.890605472E0
3.206661225E1,8.381969604E0,-4.349056091E0,2.931354218E0,9.887595303E0
3.207655425E1,8.363707581E0,-4.327949982E0,2.884351959E0,9.848971609E0
3.208649525E1,8.342152405E0,-4.304897919E0,2.816992035E0,9.800974286E0
3.209643625E1,8.361911316E0,-4.298610992E0,2.784210205E0,9.805684259E0
3.210637825E1,8.374185791E0,-4.271517334E0,2.746039581E0,9.793547946E0
3.211631925E1,8.396339722E0,-4.257147217E0,2.754422150E0,9.808601558E0
3.212626125E1,8.448281708E0,-4.288432159E0,2.773133240E0,9.871898610E0
3.213620225E1,8.460705872E0,-4.306245117E0,2.779719543E0,9.892124726E0
3.214614325E1,8.397986298E0,-4.270170135E0,2.780917053E0,9.823137304E0
3.215608525E1,8.366551666E0,-4.225712585E0,2.788401489E0,9.779111233E0
3.216602625E1,8.385113068E0,-4.187691650E0,2.825524292E0,9.789303859E0
3.217596725E1,8.394842834E0,-4.150119781E0,2.837200012E0,9.785018361E0
3.218590925E1,8.432115326E0,-4.058809662E0,2.833757172E0,9.777764798E0
3.219585025E1,8.501121826E0,-3.961811371E0,2.820734253E0,9.793955451E0
3.220579125E1,8.681496735E0,-3.838168488E0,2.788850555E0,9.893311393E0
3.221573325E1,8.863518219E0,-3.786974945E0,2.836900635E0,1.004744443E1
