"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.302205233E1,2.537223816E0,-1.209065735E1,6.859934692E0,1.413082460E1
2.303199333E1,6.887178040E-1,-1.050889664E1,5.080135803E0,1.169269090E1
2.304193333E1,-1.350791016E0,-1.066187851E1,4.933740234E0,1.182548445E1
2.305187333E1,-1.568139038E0,-1.266366577E1,3.889212341E0,1.333991992E1
2.306181333E1,-1.128652954E-1,-1.598241440E1,1.138083344E0,1.602328126E1
2.307175333E1,1.422042847E0,-1.886182663E1,-1.610650635E-1,1.891604218E1
2.308169333E1,3.252586212E0,-2.056034454E1,-1.766476593E0,2.089084786E1
2.309163433E1,8.018525391E0,-2.110371460E1,-1.390832748E1,2.651612892E1
2.310157433E1,1.204320602E1,-1.847188751E1,-2.758448776E1,3.531505918E1
2.311151433E1,1.308039917E1,-1.365879639E1,-4.983811111E1,5.330569276E1
2.312145433E1,8.224197693E0,-9.316027222E0,-2.219225098E1,2.543465735E1
2.313139433E1,4.724176025E0,-6.873855743E0,-5.541326752E0,1.001369233E1
2.314133433E1,4.480333099E0,-5.096751251E0,-5.734574890E-1,6.810221104E0
2.315127433E1,5.019960938E0,-3.561843109E0,3.340154114E0,7.003096719E0
2.316121533E1,5.312003632E0,-1.578617249E0,3.194207611E0,6.396278392E0
2.317115533E1,5.682333527E0,1.501377869E-1,2.968027954E0,6.412538156E0
2.318109533E1,5.968388672E0,1.255738678E0,2.818039856E0,6.718622745E0
2.319103533E1,6.202352142E0,1.960772552E0,1.659598846E0,6.713275611E0
2.320097533E1,5.942941589E0,2.311044159E0,4.586462402E-1,6.392952073E0
2.321091533E1,4.845872955E0,3.069217529E0,-1.996997223E0,6.073761507E0
2.322085533E1,4.018094330E0,3.553161163E0,-4.213737488E0,6.820969133E0
2.323079633E1,4.072880402E0,2.916834412E0,-2.349364471E0,5.533153818E0
2.324073633E1,2.916834412E0,2.132764893E0,-1.329235840E-1,3.615837075E0
2.325067633E1,1.576222229E0,1.628762970E0,-2.062710571E-1,2.275937845E0
2.326061633E1,1.315763855E0,1.201551361E0,-2.845582581E-1,1.804420571E0
2.327055633E1,1.606758728E0,5.322930908E-1,-4.595443726E-1,1.753907231E0
2.328049633E1,1.838177490E0,-9.524693298E-1,-1.859133911E-1,2.078619277E0
2.329043633E1,2.865790558E0,-2.163002014E0,6.881190491E-1,3.655795544E0
2.330037733E1,4.250860291E0,-3.536845093E0,1.148112488E0,5.647764930E0
2.331031733E1,4.489763489E0,-1.004426285E1,1.431323547E0,1.109476811E1
2.332025733E1,4.824168091E0,-2.775109131E1,-2.962339783E-1,2.816883777E1
2.333019733E1,4.011957092E0,-4.782569595E1,1.675016785E-1,4.799396889E1
2.334013733E1,3.397933960E-1,-6.278438919E1,6.475534058E0,6.311836125E1
2.335007733E1,-6.623576202E0,-6.111565933E1,5.972579956E0,6.176299287E1
2.336001733E1,-8.164322205E0,-5.156656677E1,3.821253662E0,5.234853336E1
2.336995833E1,-4.983137512E0,-3.719076141E1,2.431693268E0,3.760182876E1
2.337989833E1,-2.443518677E0,-2.493873962E1,-2.281256104E-1,2.505920108E1
2.338983833E1,-2.536325684E0,-1.831246902E1,-2.503843231E0,1.865606338E1
2.339977833E1,-3.498973846E0,-1.230426315E1,-6.384523315E0,1.429684747E1
2.340971833E1,-3.796704712E0,-7.927364960E0,-1.367017273E1,1.625212922E1
2.341965833E1,-2.939736786E0,-6.331832886E0,-1.492186981E1,1.647411177E1
2.342959933E1,-2.660866699E0,-5.746250610E0,-1.274659332E1,1.423289321E1
2.343953933E1,-3.645369415E0,-6.301446075E0,-8.058941345E0,1.086017847E1
2.344947933E1,-4.363875275E0,-7.098837891E0,-3.714974670E0,9.123483086E0
2.345941933E1,-4.270170135E0,-7.439379730E0,-4.936734009E-1,8.591998439E0
2.346935933E1,-3.874243469E0,-6.789131927E0,1.625619507E0,7.984028655E0
2.347929933E1,-3.191513214E0,-5.033283234E0,2.725083160E0,6.553302598E0
2.348923933E1,-2.294129333E0,-2.910996552E0,3.307971039E0,4.967856954E0
2.349918033E1,-1.300794983E0,-1.047671356E0,3.299438782E0,3.698104803E0
2.350912033E1,-1.472937012E-1,4.179309082E-1,3.311114502E0,3.340634808E0
2.351906033E1,4.581971741E-1,1.138532410E0,3.514242096E0,3.722378031E0
2.352900033E1,7.771838379E-1,1.502874756E0,3.141966248E0,3.568557012E0
2.353894033E1,8.867559814E-1,2.323019257E0,2.880010986E0,3.804893943E0
2.354888033E1,1.641636200E0,3.927981720E0,2.914888458E0,5.159513982E0
2.355882033E1,4.419110413E0,5.731730804E0,4.677173767E0,8.617263446E0
2.356876133E1,7.152576141E0,4.932243347E0,4.614903259E0,9.837870806E0
2.357870133E1,6.357579346E0,1.493594055E0,3.870650940E0,7.591546419E0
2.358864133E1,4.085304565E0,2.679428101E-1,1.782044220E0,4.465107876E0
2.359858133E1,2.340981903E0,-1.514849854E-1,-2.176473999E-1,2.355952963E0
2.360852088E1,6.426136780E-1,1.002914429E-2,-9.160949707E-1,1.119054475E0
2.361846087E1,-2.054028625E0,-1.606159973E-1,-4.809947662E0,5.232631041E0
2.362840087E1,-4.957540741E0,-2.453847198E0,-1.168769531E1,1.293061476E1
2.363834187E1,-4.905299377E-1,-1.964365082E0,-1.216969299E0,2.362279422E0
2.364828187E1,-3.619473267E-1,-1.441951447E0,3.235372009E0,3.560598528E0
2.365822187E1,-1.680704956E0,-2.779420166E0,2.526446228E0,4.114957612E0
2.366816188E1,-6.096522217E0,-8.554860077E0,1.613794098E0,1.062814873E1
2.367810187E1,-1.190459427E1,-2.023581940E1,-2.357896729E0,2.359591974E1
2.368804187E1,-1.952255264E1,-3.915243210E1,-4.223616943E0,4.395317896E1
2.369798287E1,-2.367207367E1,-5.135011688E1,-4.380640411E0,5.671323995E1
2.370792287E1,-1.622491013E1,-4.544863907E1,-2.193538513E0,4.830774382E1
2.371786287E1,-7.690108337E0,-3.236539581E1,1.267863464E0,3.329060063E1
2.372780288E1,-6.835535431E0,-2.313079926E1,3.108286285E0,2.431912545E1
2.373774288E1,-6.106701050E0,-1.702005661E1,3.735931091E0,1.846432522E1
2.374768287E1,-4.097579041E0,-1.169667664E1,4.631967773E0,1.323093057E1
2.375762287E1,-2.936593323E0,-8.483009491E0,4.957989807E0,1.025508134E1
2.376756387E1,-2.494712219E0,-7.977510681E0,4.073479156E0,9.298252425E0
2.377750387E1,-1.137634277E0,-9.946815491E0,3.341651001E0,1.055461897E1
2.378744388E1,2.597099304E-1,-1.394634842E1,2.538571014E0,1.417788511E1
2.379738388E1,7.354206848E-1,-1.801877975E1,2.022743683E0,1.814686638E1
2.380732387E1,1.718875580E0,-2.174078979E1,1.998194733E0,2.189998302E1
2.381726387E1,1.830992432E0,-2.429432968E1,1.198557587E0,2.439269416E1
2.382720388E1,2.154469757E0,-2.484263947E1,3.820056152E-1,2.493881320E1
2.383714487E1,2.865940247E0,-2.349738693E1,-3.077600098E-1,2.367351943E1
2.384708488E1,3.458857269E0,-2.023971130E1,-5.522016907E-1,2.054055827E1
2.385702488E1,4.200265503E0,-1.555759781E1,-1.368154907E0,1.617259805E1
2.386696487E1,5.031337280E0,-9.171427917E0,-1.656440414E1,1.959104207E1
2.387690487E1,4.668342133E0,-1.365610199E0,-4.266847046E1,4.294480971E1
2.388684487E1,4.763244781E0,-4.697232056E-1,-2.253803192E1,2.304066023E1
2.389678488E1,4.164040833E0,-7.512876892E-1,-4.370012512E0,6.082818311E0
2.390672588E1,4.039350128E0,1.085243225E-1,-5.656736755E-1,4.080210006E0
2.391666588E1,5.749693451E0,1.518292694E0,-2.229463806E0,6.350960270E0
2.392660587E1,6.941215668E0,1.932331696E0,-2.371668091E0,7.585459133E0
2.393654587E1,6.814579010E0,1.899849243E0,-1.310225372E0,7.194762314E0
2.394648587E1,6.833739166E0,2.021246796E0,-9.915380859E-1,7.195038386E0
2.395642588E1,6.730004883E0,2.332150269E0,-1.417552185E0,7.262323650E0
2.396636687E1,5.664520569E0,2.320025482E0,-1.849404144E0,6.394498198E0
2.397630688E1,4.098926239E0,1.951042786E0,-1.565594330E0,4.801963127E0
2.398624687E1,2.687211914E0,1.380579071E0,-7.195536804E-1,3.105618126E0
2.399618687E1,1.980082397E0,7.223977661E-1,-4.085005188E-1,2.146964720E0
2.400612687E1,1.585053864E0,-4.721182251E-1,-3.128494263E-1,1.683201156E0
2.401606688E1,1.146316223E0,-1.546583862E0,-4.945715332E-1,1.987602457E0
2.402600687E1,1.176553345E0,-2.819387054E0,-3.059637451E-1,3.070315122E0
2.403594788E1,-1.290316772E-1,-9.972561951E0,-2.061213684E-1,9.975526405E0
2.404588787E1,-4.007915497E0,-2.619851990E1,-2.568808136E0,2.662751597E1
2.405582787E1,-9.595496063E0,-4.428226456E1,-2.914589081E0,4.540360480E1
2.406576787E1,-1.480331635E1,-5.241979248E1,-2.404300232E0,5.452296285E1
2.407570788E1,-1.882171005E1,-5.065181900E1,2.604583740E0,5.409849715E1
2.408564787E1,-1.844239883E1,-4.121484329E1,2.463127899E0,4.522004402E1
2.409558787E1,-1.538934769E1,-3.115306686E1,1.333876190E0,3.477247220E1
2.410552887E1,-1.049871780E1,-2.409239960E1,3.153791656E0,2.646909888E1
2.411546887E1,-7.612120514E0,-1.954380844E1,2.974614258E0,2.118379468E1
2.412540887E1,-7.366631012E0,-1.604049362E1,-7.505392456E-1,1.766714457E1
2.413534888E1,-7.162455597E0,-1.317515213E1,-2.023492126E0,1.513208261E1
2.414528887E1,-7.504943390E0,-1.122201370E1,-1.747466125E0,1.361291316E1
2.415522887E1,-6.811884613E0,-9.557325439E0,-3.091521149E0,1.213679301E1
2.416516887E1,-6.011349335E0,-8.734486542E0,-5.020410004E0,1.173167049E1
2.417510987E1,-5.754034424E0,-8.046217804E0,-5.743406525E0,1.143841124E1
2.418504987E1,-5.884862366E0,-7.093598785E0,-4.913083191E0,1.044457444E1
2.419498988E1,-5.861061859E0,-5.833369446E0,-2.775677948E0,8.722650588E0
2.420492987E1,-5.298531647E0,-4.869374084E0,-7.506889343E-1,7.235245363E0
2.421486987E1,-4.615202637E0,-4.114194489E0,8.354127502E-1,6.238958738E0
2.422480987E1,-3.726949768E0,-3.229534149E0,2.153721313E0,5.381315907E0
2.423475087E1,-2.727178802E0,-2.169588318E0,2.955454102E0,4.569390182E0
2.424469087E1,-1.741328888E0,-5.366340637E-1,3.150199127E0,3.639224774E0
2.425463088E1,-6.084846497E-1,8.770262146E-1,3.409160614E0,3.572366812E0
2.426457087E1,4.668791199E-1,2.210752716E0,4.198319550E0,4.767734339E0
2.427451087E1,1.356778564E0,3.189716949E0,4.843028870E0,5.955675522E0
2.428445087E1,1.384321289E0,3.521876221E0,4.050576782E0,5.543205734E0
2.429439088E1,1.870510254E0,3.768563232E0,4.377496948E0,6.071520154E0
2.430433187E1,2.194286957E0,4.475543060E0,3.034639435E0,5.835616286E0
2.431427188E1,4.065845032E0,7.619305573E0,-8.735534363E0,1.228391118E1
2.432421187E1,7.411088562E0,6.318660278E0,-3.754642181E0,1.043776984E1
2.433415187E1,5.388195190E0,2.892884216E0,6.155499573E0,8.677073325E0
2.434409187E1,2.282004547E0,1.732946320E0,5.441634064E0,6.149961706E0
2.435403188E1,5.565426636E-1,1.079854431E0,2.408042450E0,2.697126947E0
2.436397287E1,-6.345304871E-1,4.590953064E-1,3.026705933E-1,8.396469064E-1
2.437391288E1,-7.219487000E-1,-4.412823486E-1,-1.133442993E0,1.414437364E0
2.438385287E1,-1.533411255E0,-4.046834564E0,-9.863438873E0,1.077105596E1
2.439379287E1,-2.384391632E0,-5.694308624E0,-7.216792603E0,9.496976868E0
2.440373287E1,-2.622995453E0,-4.743336182E0,3.046165466E0,6.217593371E0
2.441367288E1,-1.137379807E1,-1.517184998E1,6.858737183E-1,1.897415971E1
2.442361287E1,-2.180919754E1,-3.016931259E1,-2.249073029E0,3.729459544E1
2.443355388E1,-2.905203598E1,-4.311214783E1,-2.773582306E0,5.206122207E1
2.444349387E1,-2.326776443E1,-4.347140076E1,-2.638263702E0,4.937724153E1
2.445343387E1,-1.391072250E1,-3.816044495E1,-2.017354889E0,4.066690890E1
2.446337387E1,-8.849297791E0,-3.053350525E1,-4.625381470E-1,3.179337912E1
2.447331388E1,-6.907386017E0,-2.202444992E1,1.574126587E0,2.313582180E1
2.448325387E1,-5.180726624E0,-1.696287552E1,3.460054779E0,1.807072365E1
2.449319387E1,-2.942131805E0,-1.381537079E1,3.686982880E0,1.459844007E1
2.450313487E1,-1.327738953E0,-1.282353333E1,3.256627808E0,1.329704938E1
2.451307487E1,-1.025367737E0,-1.420710617E1,4.050876160E0,1.480887715E1
2.452301487E1,-1.637594604E0,-1.722048981E1,6.779701538E0,1.857932556E1
2.453295488E1,-8.973838806E-1,-2.051049820E1,4.343816986E0,2.098462724E1
2.454289487E1,-3.826043701E-1,-2.247770737E1,7.005432129E-2,2.248107253E1
2.455283487E1,2.604583740E-2,-2.310804657E1,-8.643026733E-1,2.312421920E1
2.456277587E1,4.697232056E-1,-2.324875397E1,-1.302291870E-2,2.325350233E1
2.457271587E1,1.798809357E0,-2.265209473E1,7.312294006E-1,2.273516675E1
2.458265587E1,3.155138855E0,-2.120699982E1,-5.264552307E-1,2.144688550E1
2.459259588E1,4.331692200E0,-1.821621918E1,-1.286873932E0,1.876833085E1
2.460253587E1,5.987997894E0,-1.415426605E1,-7.203021240E0,1.697300448E1
2.461247683E1,8.983718262E0,-9.374705200E0,-2.691328354E1,2.988171886E1
2.462241683E1,9.833052063E0,-5.296585693E0,-2.979419266E1,3.181880967E1
2.463235783E1,6.975943451E0,-3.056793365E0,-1.415860703E1,1.607712430E1
2.464229783E1,5.324427795E0,-1.358874207E0,-4.862638092E0,7.337664456E0
2.465223783E1,5.824986877E0,-1.073268127E-1,-1.494492188E0,6.014607058E0
2.466217783E1,7.034172363E0,6.030958557E-1,-6.137237549E-2,7.060245889E0
2.467211783E1,1.103909409E1,1.305435333E0,7.861651611E-1,1.114377922E1
2.468205783E1,1.590337875E1,2.297422485E0,1.174158325E0,1.611130825E1
2.469199783E1,1.757450363E1,2.517614594E0,9.363029480E-1,1.777858893E1
2.470193883E1,1.409693527E1,1.932631073E0,-2.577639771E-1,1.423113099E1
2.471187883E1,8.633147278E0,1.148262177E0,-1.742526398E0,8.881786768E0
2.472181883E1,3.518732758E0,5.557942200E-1,-2.078427887E0,4.124348423E0
2.473175883E1,7.888595581E-1,-1.466949463E-2,-1.875000916E0,2.034242618E0
2.474169883E1,-1.666035461E-1,-7.818241882E-1,-1.158590698E0,1.407600159E0
2.475163883E1,-3.860472107E-1,-1.795067139E0,-8.156538391E-1,2.009126593E0
2.476157983E1,3.891906738E-3,-2.444566498E0,-7.542814636E-1,2.558292602E0
2.477151983E1,1.707948303E-1,-3.259920959E0,-6.610253906E-1,3.330647100E0
2.478145983E1,-3.864962769E-1,-6.916666718E0,-5.478607178E-2,6.927673445E0
2.479139983E1,-3.174897766E-1,-1.640408752E1,-1.102756805E0,1.644417708E1
2.480133983E1,8.077203369E-1,-3.452360779E1,-1.958976288E0,3.458857463E1
2.481127983E1,3.019969940E0,-5.422863098E1,1.102906494E0,5.432385332E1
2.482121983E1,-1.143621826E-1,-5.812158554E1,2.058219910E0,5.815812973E1
2.483116083E1,-4.448000336E0,-5.449762161E1,3.295397186E0,5.477805319E1
2.484110083E1,-6.012696533E0,-4.709656219E1,4.333338776E0,4.767616297E1
2.485104083E1,-5.641618195E0,-3.660128723E1,3.668271790E0,3.721475918E1
2.486098083E1,-4.917723541E0,-2.578118774E1,3.553310852E0,2.648546138E1
2.487092083E1,-4.093387756E0,-1.797537003E1,1.482217712E0,1.849504583E1
2.488086083E1,-3.454665985E0,-1.220651642E1,1.866618347E-1,1.268734026E1
2.489080083E1,-3.671564941E0,-8.049361267E0,-3.348836060E0,9.459773194E0
2.490074183E1,-3.852089539E0,-6.354735260E0,-8.166717224E0,1.104158160E1
2.491068183E1,-3.896696777E0,-5.462440796E0,-1.102786743E1,1.290877087E1
2.492062183E1,-4.806804199E0,-5.237308960E0,-9.923613739E0,1.220708325E1
2.493056183E1,-5.781128082E0,-5.395979004E0,-6.572532349E0,1.028281152E1
2.494050183E1,-5.414839783E0,-5.550158386E0,-3.217708740E0,8.395141304E0
2.495044183E1,-4.559967499E0,-5.403164062E0,-2.888992310E-1,7.076082832E0
2.496038283E1,-3.272644501E0,-4.685556335E0,1.395398254E0,5.883177414E0
2.497032283E1,-2.224374390E0,-3.540886688E0,2.245779877E0,4.746498417E0
2.498026283E1,-1.425186310E0,-2.055375824E0,2.674937439E0,3.662105419E0
2.499020283E1,-4.683760071E-1,-5.432203674E-1,3.001109161E0,3.085631321E0
2.500014283E1,5.695655823E-1,6.749464417E-1,3.446582794E0,3.557933474E0
2.501008283E1,1.270557861E0,1.716929626E0,4.659211121E0,5.125467090E0
2.502002283E1,1.596729584E0,2.903212738E0,6.496789856E0,7.292905319E0
2.502996383E1,3.026406555E0,4.108805695E0,1.023466690E1,1.143633803E1
2.503990383E1,3.816014557E0,4.667593689E0,1.109881989E1,1.263060572E1
2.504984383E1,2.597248993E0,4.260440369E0,6.339766388E0,8.067818312E0
2.505978383E1,2.415077820E0,3.744613037E0,3.827241211E0,5.873883124E0
2.506972383E1,2.846630402E0,2.845133514E0,3.277284851E0,5.190249065E0
2.507966383E1,1.898651733E0,1.459764404E0,2.312690735E-1,2.406091417E0
2.508960483E1,-7.619155884E-2,-2.528841248E0,-8.497229919E0,8.865876128E0
2.509954483E1,-1.259780273E0,-5.490282898E0,-1.602627319E1,1.698739783E1
2.510948483E1,-2.819985809E0,-6.834188232E0,-1.486394028E1,1.660105928E1
2.511942483E1,-1.954335938E0,-4.243226166E0,-2.510728912E0,5.303598488E0
2.512936483E1,-1.318907318E0,-2.871029663E0,2.305056610E0,3.910960728E0
2.513930483E1,-6.722670135E0,-9.678573303E0,-6.698570251E-1,1.180329545E1
2.514924483E1,-1.269195694E1,-1.769739807E1,-1.057850189E0,2.180373171E1
2.515918583E1,-1.829779953E1,-2.543780182E1,-4.998106384E-1,3.133912953E1
2.516912583E1,-2.126253433E1,-3.073872849E1,-1.318757629E-1,3.737622488E1
2.517906583E1,-1.749606674E1,-3.206452148E1,-3.986210632E-1,3.652950572E1
2.518900583E1,-1.077219910E1,-3.155647797E1,-4.638853455E-1,3.334766506E1
2.519894583E1,-4.575684814E0,-2.799508392E1,2.145039368E-1,2.836736906E1
2.520888583E1,-1.702858887E0,-2.261152908E1,2.879711609E0,2.285768393E1
2.521882683E1,-1.790426788E0,-1.845796646E1,4.654421082E0,1.911977483E1
2.522876683E1,-2.099683685E0,-1.661290329E1,4.242627411E0,1.727417479E1
2.523870683E1,-3.020119629E0,-1.653476578E1,4.360282745E0,1.736466722E1
2.524864683E1,-3.468137970E0,-1.791354858E1,4.725672913E0,1.884821446E1
2.525858683E1,-3.854334869E0,-2.012085846E1,4.770729218E0,2.103484489E1
2.526852683E1,-3.030298462E0,-2.234164032E1,3.739074554E0,2.285415235E1
2.527846683E1,-1.642833710E0,-2.390573776E1,1.764979706E0,2.402703381E1
2.528840783E1,-3.802093506E-2,-2.416918991E1,6.694079590E-1,2.417848824E1
2.529834783E1,1.402583313E0,-2.286450302E1,-3.697311401E-2,2.290751199E1
2.530828783E1,2.810256042E0,-2.016801041E1,-1.442699890E0,2.041390619E1
2.531822783E1,4.190535736E0,-1.661574738E1,-3.560046844E0,1.750193087E1
2.532816783E1,6.322402496E0,-1.062535446E1,-1.342513229E1,1.825116730E1
2.533810783E1,1.072145462E1,-4.376898193E0,-4.033182953E1,4.196145017E1
2.534804883E1,9.887239380E0,-2.321073303E0,-3.086431732E1,3.249232167E1
2.535798883E1,6.710245972E0,-9.807604980E-1,-1.037282959E1,1.239293693E1
2.536792883E1,7.055577850E0,-4.659809875E-1,-1.736239471E0,7.280992006E0
2.537786883E1,8.578959961E0,-1.122665405E-1,-6.954537964E-1,8.607834441E0
2.538780883E1,8.618328094E0,2.345622253E-1,-3.468287659E-1,8.628492845E0
2.539774883E1,9.522447968E0,9.526190186E-1,1.353186035E-1,9.570935660E0
2.540768883E1,1.126781845E1,1.859133911E0,2.231858826E-1,1.142234317E1
2.541762983E1,1.275931686E1,2.466570740E0,-8.457412720E-2,1.299581821E1
2.542756983E1,1.021700363E1,2.321073303E0,-1.048569489E0,1.052967438E1
2.543750983E1,5.437293091E0,1.667831726E0,-1.830543365E0,5.974672195E0
2.544744983E1,2.263742523E0,8.276289368E-1,-1.279090118E0,2.728657435E0
2.545738983E1,1.193019104E-1,-1.285826111E-1,-5.749543762E-1,6.011147714E-1
2.546732983E1,-5.819897461E-1,-1.229094086E0,-3.376977539E-1,1.401222362E0
2.547727083E1,-1.808239746E-1,-2.098785553E0,-4.791535950E-1,2.160367162E0
2.548721083E1,-1.104702759E-1,-3.365301819E0,-6.170169067E-1,3.423181251E0
2.549715083E1,-1.439556427E0,-9.070388031E0,-1.270557861E0,9.271384957E0
2.550709083E1,-1.385518799E0,-2.255255173E1,-3.033741302E0,2.279782529E1
2.551703083E1,-8.493338013E-1,-4.151077789E1,-3.819307709E0,4.169476179E1
2.552697083E1,-1.952539673E0,-5.258879105E1,-7.876620483E-1,5.263092025E1
2.553691083E1,-4.420607300E0,-5.421336273E1,3.032843170E0,5.447778084E1
2.554685183E1,-8.549620972E0,-4.884926743E1,1.944157104E0,4.962989718E1
2.555679183E1,-1.113055389E1,-4.017540482E1,1.447040863E0,4.171386232E1
2.556673183E1,-9.778864746E0,-3.097329071E1,1.613943787E0,3.252038972E1
2.557667183E1,-7.236701202E0,-2.485805740E1,-6.884184265E-1,2.589916566E1
2.558661183E1,-5.240602112E0,-1.964020798E1,-2.765050049E0,2.051456024E1
2.559655183E1,-4.390519867E0,-1.464404755E1,-3.711831207E0,1.573221167E1
2.560649283E1,-5.448968811E0,-1.141361526E1,-4.505780182E0,1.342624034E1
2.561643275E1,-6.651867371E0,-9.608369293E0,-5.005141754E0,1.271296755E1
2.562637275E1,-7.170838165E0,-8.414901123E0,-4.743635559E0,1.203052614E1
2.563631275E1,-6.999145203E0,-7.670050049E0,-3.457809448E0,1.094413759E1
2.564625275E1,-6.268065491E0,-6.662794647E0,-2.036065979E0,9.371608303E0
2.565619275E1,-5.336103516E0,-5.401517487E0,-1.029858398E0,7.662310370E0
2.566613375E1,-4.556674347E0,-4.231849823E0,-1.423539734E-1,6.220297315E0
2.567607375E1,-3.692671051E0,-2.892285461E0,1.106199646E0,4.819212834E0
2.568601375E1,-2.666405182E0,-1.199006653E0,1.960922241E0,3.520305325E0
2.569595375E1,-1.198407898E0,7.972421265E-1,2.277513885E0,2.694224563E0
2.570589375E1,1.963916016E-1,1.984872437E0,2.379900970E0,3.105191923E0
2.571583375E1,1.465452576E-1,2.549797668E0,2.587369537E0,3.635577641E0
2.572577375E1,-1.001267853E0,3.335364075E0,-8.415499878E-1,3.582652259E0
2.573571475E1,1.937121735E0,4.280348969E0,-7.056326294E-1,4.750973091E0
2.574565475E1,4.933740234E0,4.685855713E0,1.145717468E0,6.900123548E0
2.575559475E1,5.667065277E0,5.806275787E0,6.346801758E-2,8.113722670E0
2.576553475E1,6.490951996E0,6.947652283E0,-9.190887451E-2,9.508458198E0
2.577547475E1,5.389841766E0,4.384831696E0,2.667752380E0,7.442717651E0
2.578541475E1,1.711091766E0,1.169218597E0,3.598516846E0,4.152617325E0
2.579535575E1,-7.906558228E-1,-1.149609375E-1,3.554059296E0,3.642758587E0
2.580529575E1,-3.876937866E-1,-1.249451752E0,3.897594910E0,4.111287175E0
2.581523575E1,8.861572266E-2,-2.788700867E0,1.636097717E0,3.234427463E0
2.582517575E1,-2.282603302E0,-8.584199066E0,-1.316796707E1,1.588376870E1
2.583511575E1,-8.261320496E-1,-4.927752686E0,-1.204545135E0,5.139666300E0
2.584505575E1,-4.221072235E0,-9.709259491E0,3.133134613E0,1.104100100E1
2.585499675E1,-1.152752838E1,-2.330398911E1,-1.691931610E0,2.605422137E1
2.586493675E1,-1.532243683E1,-3.595717667E1,-4.487667847E0,3.934253153E1
2.587487675E1,-1.401969589E1,-3.829980515E1,-5.281916199E0,4.112572900E1
2.588481675E1,-9.037157135E0,-3.321502899E1,-3.420237579E0,3.459199886E1
2.589475675E1,-5.322631531E0,-3.122701309E1,-8.940907288E-1,3.169000081E1
2.590469675E1,-2.231260071E0,-2.836735977E1,1.037492523E0,2.847388299E1
2.591463675E1,-1.184037781E-1,-2.269655228E1,2.668949890E0,2.285324481E1
2.592457775E1,2.254312134E-1,-1.762809219E1,3.900888062E0,1.805595141E1
2.593451775E1,-1.776805115E-1,-1.531914368E1,4.548142090E0,1.598103031E1
2.594445775E1,-1.179098053E0,-1.454255859E1,6.955885162E0,1.616355843E1
2.595439775E1,-1.161285095E0,-1.580114136E1,7.054829407E0,1.734345033E1
2.596433775E1,-2.888992310E-1,-1.917557419E1,3.181783447E0,1.943990366E1
2.597427775E1,3.751199341E-1,-2.159798676E1,5.860313416E-1,2.160919202E1
2.598421875E1,4.306544495E-1,-2.233355713E1,-2.668949890E-1,2.233930326E1
2.599415875E1,-2.236349487E-1,-2.193448700E1,-5.933660889E-1,2.194365092E1
2.600409875E1,2.990780640E-1,-2.133797745E1,-5.033582611E0,2.192568547E1
2.601403875E1,2.960693207E0,-2.026575714E1,-9.025930481E0,2.238155575E1
2.602397875E1,5.240302734E0,-1.757809616E1,-8.302933960E0,2.013427301E1
2.603391875E1,6.559958496E0,-1.107157654E1,-1.087398743E1,1.684804039E1
2.604385975E1,6.183641052E0,-5.402714996E0,-2.387430313E1,2.524696211E1
2.605379975E1,2.245330811E0,-3.917054443E0,-2.279938843E1,2.324213714E1
2.606373975E1,1.146316223E0,-3.003653870E0,-8.013585663E0,8.634438756E0
2.607367975E1,2.280956726E0,-1.892364807E0,-7.840695190E-1,3.065709243E0
2.608361975E1,3.334016876E0,-2.405497742E-1,1.424587555E0,3.633590845E0
2.609355975E1,4.225562897E0,9.027726746E-1,2.298021240E0,4.894004691E0
2.610349975E1,4.721331940E0,1.183738403E0,2.134710846E0,5.314997863E0
2.611344075E1,4.736600189E0,1.322350159E0,8.907975769E-1,4.997750656E0
2.612338075E1,4.905898132E0,1.556163940E0,-1.253343658E0,5.297202377E0
2.613332075E1,5.348527679E0,1.755699005E0,-2.939736786E0,6.350691278E0
2.614326075E1,6.090983734E0,2.228266296E0,-2.828967133E0,7.075896309E0
2.615320075E1,8.695118408E0,3.286864929E0,-2.130968628E0,9.536749577E0
2.616314075E1,9.124425659E0,3.294349365E0,-1.584305420E0,9.829440727E0
2.617308175E1,6.795418854E0,2.265239410E0,-8.503816223E-1,7.213333202E0
2.618302175E1,3.801794128E0,1.011596375E0,-2.529739380E-1,3.942202637E0
2.619296175E1,2.381697235E0,-4.264631653E-1,3.516188049E-1,2.444992502E0
2.620290175E1,1.958826599E0,-1.711690521E0,2.106120300E-1,2.609835917E0
2.621284175E1,2.622097321E0,-3.252735901E0,5.093907166E-1,4.208938596E0
2.622278175E1,4.512067108E0,-7.629334717E0,7.655081177E-1,8.896712904E0
2.623272275E1,7.598199463E0,-1.688189392E1,4.733157349E-1,1.851904439E1
2.624266275E1,8.989406433E0,-2.860925674E1,1.214424591E0,3.001289434E1
2.625260275E1,6.628964996E0,-4.173126938E1,1.499132538E0,4.228107637E1
2.626254275E1,2.103126526E0,-4.854764465E1,2.164349213E0,4.864135432E1
2.627248275E1,-2.739602966E0,-4.803720612E1,7.973918152E-1,4.812187059E1
2.628242275E1,-5.590873718E0,-4.521153214E1,1.393452301E0,4.557721159E1
